tournament,date,player_a,player_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,winner_raw
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BJARNADOTTIR Kolfinna,RADITLOKO Oabona,3,1,"9,11,11,11|11,7,4,6",,WORLD_CHAMPIONSHIPS,WT,277,Main Draw,BJARNADOTTIR Kolfinna (ISL),RADITLOKO Oabona (BOT),BJARNADOTTIR Kolfinna
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FLORE Tristan,PRYSHCHEPA Ievgen,3,1,"15,7,11,11|13,11,4,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PRYSHCHEPA Ievgen (UKR),FLORE Tristan (FRA),FLORE Tristan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SHIBAEV Alexander,KARAKASEVIC Aleksandar,3,1,"11,11,9,11|9,5,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SHIBAEV Alexander (RUS),KARAKASEVIC Aleksandar (SRB),SHIBAEV Alexander
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PAIKOV Mikhail,PETO Zsolt,3,0,"11,12,11|8,10,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PAIKOV Mikhail (RUS),PETO Zsolt (SRB),PAIKOV Mikhail
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KARAKASEVIC Aleksandar,LIVENTSOV Alexey,3,1,"11,8,11,11|7,11,7,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LIVENTSOV Alexey (RUS),KARAKASEVIC Aleksandar (SRB),KARAKASEVIC Aleksandar
World Team Table Tennis Championships Tokyo 2014,2014-04-28,SHIBAEV Alexander,JEVTOVIC Marko,3,0,"11,11,11|7,5,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SHIBAEV Alexander (RUS),JEVTOVIC Marko (SRB),SHIBAEV Alexander
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHOE Il,DIEZ Endika,3,1,"6,11,11,11|11,8,8,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DIEZ Endika (ESP),CHOE Il (PRK),CHOE Il
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KIM Hyok Bong,ROBLES Alvaro,3,0,"11,11,11|9,8,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ROBLES Alvaro (ESP),KIM Hyok Bong (PRK),KIM Hyok Bong
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KIM Nam Chol,DURAN Marc,3,1,"11,11,12,12|6,3,14,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DURAN Marc (ESP),KIM Nam Chol (PRK),KIM Nam Chol
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MATTENET Adrien,TSUBOI Gustavo,3,1,"5,11,11,11|11,3,7,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MATTENET Adrien (FRA),TSUBOI Gustavo (BRA),MATTENET Adrien
World Team Table Tennis Championships Tokyo 2014,2014-04-28,OUAICHE Stephane,MATSUMOTO Cazuo,3,2,"7,11,9,11,11|11,8,11,8,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,OUAICHE Stephane (ALG),MATSUMOTO Cazuo (BRA),OUAICHE Stephane
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TSUBOI Gustavo,LEBESSON Emmanuel,3,1,"12,11,11,11|14,7,5,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,LEBESSON Emmanuel (FRA),TSUBOI Gustavo (BRA),TSUBOI Gustavo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MATTENET Adrien,CALDERANO Hugo,3,2,"12,5,11,7,11|10,11,3,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MATTENET Adrien (FRA),CALDERANO Hugo (BRA),MATTENET Adrien
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KOU Lei,WONG Chun Ting,3,2,"9,11,11,9,11|11,9,7,11,3",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KOU Lei (UKR),WONG Chun Ting (HKG),KOU Lei
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DIDUKH Oleksandr,LEUNG Chu Yan,3,1,"12,11,11,11|14,8,8,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DIDUKH Oleksandr (UKR),LEUNG Chu Yan (HKG),DIDUKH Oleksandr
World Team Table Tennis Championships Tokyo 2014,2014-04-28,WONG Chun Ting,KATKOV Ivan,3,0,"11,11,11|2,7,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KATKOV Ivan (UKR),WONG Chun Ting (HKG),WONG Chun Ting
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KOU Lei,JIANG Tianyi,3,1,"11,9,11,11|8,11,6,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KOU Lei (UKR),JIANG Tianyi (HKG),KOU Lei
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KARAKASEVIC Aleksandar,YARASHENKA Vadim,3,0,"11,11,11|6,9,3",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KARAKASEVIC Aleksandar (SRB),YARASHENKA Vadim (BLR),KARAKASEVIC Aleksandar
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PETO Zsolt,PLATONOV Pavel,3,1,"11,8,12,12|6,11,10,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,PETO Zsolt (SRB),PLATONOV Pavel (BLR),PETO Zsolt
World Team Table Tennis Championships Tokyo 2014,2014-04-28,JEVTOVIC Marko,KHANIN Aleksandr,3,2,"12,5,9,11,11|10,11,11,8,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JEVTOVIC Marko (SRB),KHANIN Aleksandr (BLR),JEVTOVIC Marko
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DURAN Marc,SZOCS Hunor,3,0,"11,11,11|9,7,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SZOCS Hunor (ROU),DURAN Marc (ESP),DURAN Marc
World Team Table Tennis Championships Tokyo 2014,2014-04-28,IONESCU Ovidiu,ROBLES Alvaro,3,0,"11,12,11|3,10,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,IONESCU Ovidiu (ROU),ROBLES Alvaro (ESP),IONESCU Ovidiu
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DIEZ Endika,FILIMON Andrei,3,1,"11,11,3,11|6,9,11,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FILIMON Andrei (ROU),DIEZ Endika (ESP),DIEZ Endika
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ROBLES Alvaro,SZOCS Hunor,3,2,"11,3,11,9,12|9,11,7,11,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,SZOCS Hunor (ROU),ROBLES Alvaro (ESP),ROBLES Alvaro
World Team Table Tennis Championships Tokyo 2014,2014-04-28,IONESCU Ovidiu,DURAN Marc,3,0,"11,13,11|3,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,IONESCU Ovidiu (ROU),DURAN Marc (ESP),IONESCU Ovidiu
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CALDERANO Hugo,RASMUSSEN Morten,3,0,"11,11,11|7,7,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CALDERANO Hugo (BRA),RASMUSSEN Morten (DEN),CALDERANO Hugo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,TSUBOI Gustavo,GROTH Jonathan,3,1,"6,11,11,11|11,6,5,1",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TSUBOI Gustavo (BRA),GROTH Jonathan (DEN),TSUBOI Gustavo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MATSUMOTO Cazuo,STERNBERG Kasper,3,2,"11,14,10,9,11|7,12,12,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MATSUMOTO Cazuo (BRA),STERNBERG Kasper (DEN),MATSUMOTO Cazuo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KATKOV Ivan,JAKAB Janos,3,1,"13,11,6,11|11,8,11,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KATKOV Ivan (UKR),JAKAB Janos (HUN),KATKOV Ivan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KOSIBA Daniel,KOU Lei,3,1,"11,8,11,11|8,11,7,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KOU Lei (UKR),KOSIBA Daniel (HUN),KOSIBA Daniel
World Team Table Tennis Championships Tokyo 2014,2014-04-28,DIDUKH Oleksandr,LAKATOS Tamas,3,2,"11,11,7,7,11|7,8,11,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,DIDUKH Oleksandr (UKR),LAKATOS Tamas (HUN),DIDUKH Oleksandr
World Team Table Tennis Championships Tokyo 2014,2014-04-28,KATKOV Ivan,KOSIBA Daniel,3,1,"11,11,5,11|8,5,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KATKOV Ivan (UKR),KOSIBA Daniel (HUN),KATKOV Ivan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,JAKAB Janos,KOU Lei,3,2,"11,6,9,11,11|8,11,11,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KOU Lei (UKR),JAKAB Janos (HUN),JAKAB Janos
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MA Long,OVTCHAROV Dimitrij,3,0,"12,11,11|10,5,2",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MA Long (CHN),OVTCHAROV Dimitrij (GER),MA Long
World Team Table Tennis Championships Tokyo 2014,2014-04-28,XU Xin,FRANZISKA Patrick,3,0,"11,11,11|5,2,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,XU Xin (CHN),FRANZISKA Patrick (GER),XU Xin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,OVTCHAROV Dimitrij,ZHANG Jike,3,0,"13,11,11|11,8,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ZHANG Jike (CHN),OVTCHAROV Dimitrij (GER),OVTCHAROV Dimitrij
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MA Long,BOLL Timo,3,0,"11,11,11|6,9,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MA Long (CHN),BOLL Timo (GER),MA Long
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOLL Timo,MIZUTANI Jun,3,0,"11,11,11|6,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,BOLL Timo (GER),MIZUTANI Jun (JPN),BOLL Timo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FRANZISKA Patrick,MATSUDAIRA Kenta,3,2,"12,7,6,11,11|10,11,11,5,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FRANZISKA Patrick (GER),MATSUDAIRA Kenta (JPN),FRANZISKA Patrick
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MIZUTANI Jun,OVTCHAROV Dimitrij,3,2,"11,16,6,11,11|8,18,11,6,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,OVTCHAROV Dimitrij (GER),MIZUTANI Jun (JPN),MIZUTANI Jun
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOLL Timo,NIWA Koki,3,1,"16,11,11,14|18,5,4,12",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,BOLL Timo (GER),NIWA Koki (JPN),BOLL Timo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ZHANG Jike,HUANG Sheng-Sheng,3,1,"11,10,11,11|6,12,3,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,HUANG Sheng-Sheng (TPE),ZHANG Jike (CHN),ZHANG Jike
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MA Long,CHUANG Chih-Yuan,3,0,"11,13,11|9,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHUANG Chih-Yuan (TPE),MA Long (CHN),MA Long
World Team Table Tennis Championships Tokyo 2014,2014-04-28,XU Xin,CHEN Chien-An,3,0,"11,11,11|7,8,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHEN Chien-An (TPE),XU Xin (CHN),XU Xin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FRANZISKA Patrick,PANG Xue Jie,3,1,"9,11,11,11|11,5,4,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FRANZISKA Patrick (GER),PANG Xue Jie (SGP),FRANZISKA Patrick
World Team Table Tennis Championships Tokyo 2014,2014-04-28,BOLL Timo,GAO Ning,3,0,"13,11,11|11,7,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,BOLL Timo (GER),GAO Ning (SGP),BOLL Timo
World Team Table Tennis Championships Tokyo 2014,2014-04-28,OVTCHAROV Dimitrij,CHEW Clarence,3,0,"11,11,11|5,8,3",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,OVTCHAROV Dimitrij (GER),CHEW Clarence (SGP),OVTCHAROV Dimitrij
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MATSUDAIRA Kenta,MONTEIRO Joao,3,1,"11,9,12,11|7,11,10,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MONTEIRO Joao (POR),MATSUDAIRA Kenta (JPN),MATSUDAIRA Kenta
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MIZUTANI Jun,APOLONIA Tiago,3,0,"11,11,11|4,6,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,APOLONIA Tiago (POR),MIZUTANI Jun (JPN),MIZUTANI Jun
World Team Table Tennis Championships Tokyo 2014,2014-04-28,NIWA Koki,FREITAS Marcos,3,0,"11,11,16|7,5,14",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FREITAS Marcos (POR),NIWA Koki (JPN),NIWA Koki
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHEN Chien-An,JEOUNG Youngsik,3,1,"11,6,11,11|6,11,7,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JEOUNG Youngsik (KOR),CHEN Chien-An (TPE),CHEN Chien-An
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHUANG Chih-Yuan,JOO Saehyuk,3,2,"9,6,14,11,11|11,11,12,6,2",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JOO Saehyuk (KOR),CHUANG Chih-Yuan (TPE),CHUANG Chih-Yuan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHO Eonrae,CHIANG Hung-Chieh,3,1,"11,6,11,11|8,11,7,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHO Eonrae (KOR),CHIANG Hung-Chieh (TPE),CHO Eonrae
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHUANG Chih-Yuan,JEOUNG Youngsik,3,1,"11,10,11,12|4,12,6,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JEOUNG Youngsik (KOR),CHUANG Chih-Yuan (TPE),CHUANG Chih-Yuan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,JOO Saehyuk,CHEN Chien-An,3,2,"3,14,6,13,11|11,12,11,11,8",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,JOO Saehyuk (KOR),CHEN Chien-An (TPE),JOO Saehyuk
World Team Table Tennis Championships Tokyo 2014,2014-04-28,XU Xin,FEGERL Stefan,3,0,"11,11,11|4,4,4",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,XU Xin (CHN),FEGERL Stefan (AUT),XU Xin
World Team Table Tennis Championships Tokyo 2014,2014-04-28,ZHANG Jike,GARDOS Robert,3,2,"11,10,8,14,11|5,12,11,12,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,ZHANG Jike (CHN),GARDOS Robert (AUT),ZHANG Jike
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MA Long,HABESOHN Daniel,3,0,"11,11,12|9,9,10",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,MA Long (CHN),HABESOHN Daniel (AUT),MA Long
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GAO Ning,LUNDQVIST Jens,3,0,"11,11,11|8,8,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GAO Ning (SGP),LUNDQVIST Jens (SWE),GAO Ning
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHEW Clarence,GERELL Par,3,0,"11,11,11|8,8,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,CHEW Clarence (SGP),GERELL Par (SWE),CHEW Clarence
World Team Table Tennis Championships Tokyo 2014,2014-04-28,LUNDQVIST Jens,YANG Zi,3,1,"11,11,11,11|13,5,9,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,YANG Zi (SGP),LUNDQVIST Jens (SWE),LUNDQVIST Jens
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GAO Ning,KARLSSON Kristian,3,2,"7,11,16,13,11|11,6,18,11,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GAO Ning (SGP),KARLSSON Kristian (SWE),GAO Ning
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FREITAS Marcos,WANG Zengyi,3,1,"11,11,6,14|5,8,11,12",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,WANG Zengyi (POL),FREITAS Marcos (POR),FREITAS Marcos
World Team Table Tennis Championships Tokyo 2014,2014-04-28,MONTEIRO Joao,FLORAS Robert,3,0,"13,11,17|11,8,15",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FLORAS Robert (POL),MONTEIRO Joao (POR),MONTEIRO Joao
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FREITAS Marcos,GORAK Daniel,3,0,"11,11,11|8,7,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GORAK Daniel (POL),FREITAS Marcos (POR),FREITAS Marcos
World Team Table Tennis Championships Tokyo 2014,2014-04-28,WANG Zengyi,APOLONIA Tiago,3,0,"11,13,14|7,11,12",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,WANG Zengyi (POL),APOLONIA Tiago (POR),WANG Zengyi
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHUANG Chih-Yuan,GACINA Andrej,3,0,"11,11,11|7,5,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GACINA Andrej (CRO),CHUANG Chih-Yuan (TPE),CHUANG Chih-Yuan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,HUANG Sheng-Sheng,TAN Ruiwu,3,1,"11,9,11,11|7,11,8,9",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,TAN Ruiwu (CRO),HUANG Sheng-Sheng (TPE),HUANG Sheng-Sheng
World Team Table Tennis Championships Tokyo 2014,2014-04-28,CHUANG Chih-Yuan,KOLAREK Tomislav,3,2,"11,11,14,9,11|9,7,16,11,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,KOLAREK Tomislav (CRO),CHUANG Chih-Yuan (TPE),CHUANG Chih-Yuan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GACINA Andrej,CHEN Chien-An,3,2,"11,6,9,13,11|6,11,11,11,7",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GACINA Andrej (CRO),CHEN Chien-An (TPE),GACINA Andrej
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GARDOS Robert,PAPAGEORGIOU Konstantinos,3,0,"11,11,11|8,2,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GARDOS Robert (AUT),PAPAGEORGIOU Konstantinos (GRE),GARDOS Robert
World Team Table Tennis Championships Tokyo 2014,2014-04-28,FEGERL Stefan,RINIOTIS Anastasios,3,0,"11,11,11|4,6,5",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,FEGERL Stefan (AUT),RINIOTIS Anastasios (GRE),FEGERL Stefan
World Team Table Tennis Championships Tokyo 2014,2014-04-28,PAPAGEORGIOU Konstantinos,HABESOHN Daniel,3,1,"13,15,5,11|11,13,11,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,HABESOHN Daniel (AUT),PAPAGEORGIOU Konstantinos (GRE),PAPAGEORGIOU Konstantinos
World Team Table Tennis Championships Tokyo 2014,2014-04-28,GARDOS Robert,KREANGA Kalinikos,3,1,"4,11,11,11|11,3,5,6",,WORLD_CHAMPIONSHIPS,MT,277,Main Draw,GARDOS Robert (AUT),KREANGA Kalinikos (GRE),GARDOS Robert
