tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
2020 ITTF Finals Zhengzhou 2020,2020-11-19,SUH Hyo Won,ISHIKAWA Kasumi,KOR,JPN,4,1,"11,3,11,11,11|8,11,9,5,5",R16,GRAND_SLAM,WS,2266,Main Draw,SUH Hyo Won (KOR),ISHIKAWA Kasumi (JPN),,,1 - 4,8:11 11:3 9:11 5:11 5:11,SUH Hyo Won,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,MUTTI Leonardo/STOYANOV Niagol,JOUTI Eric/MONTEIRO Thiago,ITA,BRA,3,1,"11,9,11,11|6,11,4,4",QuarterFinal,OLYMPICS,MD,2241,Main Draw,MUTTI Leonardo (ITA) / STOYANOV Niagol (ITA),JOUTI Eric (BRA) / MONTEIRO Thiago (BRA),STOYANOV Niagol (ITA),MONTEIRO Thiago (BRA),3 - 1,11:6 9:11 11:4 11:4,MUTTI Leonardo,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,CIOBANU Irina,TOMANOVSKA Katerina,ROU,CZE,4,1,"11,11,11,9,14|3,6,3,11,12",R16,OLYMPICS,WS,2241,Main Draw,TOMANOVSKA Katerina (CZE),CIOBANU Irina (ROU),,,1 - 4,3:11 6:11 3:11 11:9 12:14,CIOBANU Irina,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ZENG Jian,MORI Sakura,SGP,JPN,4,1,"8,11,11,11,11|11,9,7,9,5",R16,OLYMPICS,WS,2241,Main Draw,ZENG Jian (SGP),MORI Sakura (JPN),,,4 - 1,8:11 11:9 11:7 11:9 11:5,ZENG Jian,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ODO Satsuki,MANTZ Chantal,JPN,GER,4,0,"11,11,11,11|3,4,7,7",R16,OLYMPICS,WS,2241,Main Draw,ODO Satsuki (JPN),MANTZ Chantal (GER),,,4 - 0,11:3 11:4 11:7 11:7,ODO Satsuki,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,HASHIMOTO Honoka,VOROBEVA Olga,JPN,RUS,4,1,"11,11,11,10,11|8,6,5,12,5",R16,OLYMPICS,WS,2241,Main Draw,VOROBEVA Olga (RUS),HASHIMOTO Honoka (JPN),,,1 - 4,8:11 6:11 5:11 12:10 5:11,HASHIMOTO Honoka,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,YANG Xiaoxin,SHIOMI Maki,MON,JPN,4,3,"11,7,9,11,12,12,11|9,11,11,4,14,10,6",R16,OLYMPICS,WS,2241,Main Draw,YANG Xiaoxin (MON),SHIOMI Maki (JPN),,,4 - 3,11:9 7:11 9:11 11:4 12:14 12:10 11:6,YANG Xiaoxin,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SHIBATA Saki,GAUTHIER Lucie,JPN,FRA,4,0,"11,11,11,11|7,2,7,4",R16,OLYMPICS,WS,2241,Main Draw,GAUTHIER Lucie (FRA),SHIBATA Saki (JPN),,,0 - 4,7:11 2:11 7:11 4:11,SHIBATA Saki,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SHAN Xiaona,WAN Yuan,GER,GER,4,1,"11,15,11,11,13|9,13,6,13,11",R16,OLYMPICS,WS,2241,Main Draw,SHAN Xiaona (GER),WAN Yuan (GER),,,4 - 1,11:9 15:13 11:6 11:13 13:11,SHAN Xiaona,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,TAILAKOVA Mariia,VISHNIAKOVA Olga,RUS,RUS,4,0,"11,11,11,11|4,5,4,5",R16,OLYMPICS,WS,2241,Main Draw,TAILAKOVA Mariia (RUS),VISHNIAKOVA Olga (RUS),,,4 - 0,11:4 11:5 11:4 11:5,TAILAKOVA Mariia,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,KALLBERG Anton,OIKAWA Mizuki,SWE,JPN,4,0,"11,11,11,11|7,3,8,4",R16,OLYMPICS,MS,2241,Main Draw,OIKAWA Mizuki (JPN),KALLBERG Anton (SWE),,,0 - 4,7:11 3:11 8:11 4:11,KALLBERG Anton,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SIPOS Rares,LAMBIET Florent,ROU,BEL,4,3,"11,11,9,11,6,11,11|6,6,11,13,11,9,6",R16,OLYMPICS,MS,2241,Main Draw,LAMBIET Florent (BEL),SIPOS Rares (ROU),,,3 - 4,6:11 6:11 11:9 13:11 11:6 9:11 6:11,SIPOS Rares,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,OLAH Benedek,LEVINSKI Mishel,FIN,USA,4,1,"6,11,11,11,11|11,7,8,5,5",R16,OLYMPICS,MS,2241,Main Draw,LEVINSKI Mishel (USA),OLAH Benedek (FIN),,,1 - 4,11:6 7:11 8:11 5:11 5:11,OLAH Benedek,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,DUDA Benedikt,MEISSNER Cedric,GER,GER,4,1,"11,9,11,11,11|6,11,4,5,5",R16,OLYMPICS,MS,2241,Main Draw,DUDA Benedikt (GER),MEISSNER Cedric (GER),,,4 - 1,11:6 9:11 11:4 11:5 11:5,DUDA Benedikt,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ROBLES Alvaro,KOZUL Deni,ESP,SLO,4,0,"11,11,11,11|6,6,9,5",R16,OLYMPICS,MS,2241,Main Draw,ROBLES Alvaro (ESP),KOZUL Deni (SLO),,,4 - 0,11:6 11:6 11:9 11:5,ROBLES Alvaro,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,MENGEL Steffen,MUTTI Leonardo,GER,ITA,4,0,"11,11,11,11|9,4,6,6",R16,OLYMPICS,MS,2241,Main Draw,MUTTI Leonardo (ITA),MENGEL Steffen (GER),,,0 - 4,9:11 4:11 6:11 6:11,MENGEL Steffen,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,GERALDO Joao,JOUTI Eric,POR,BRA,4,0,"13,11,11,11|11,9,5,8",R16,OLYMPICS,MS,2241,Main Draw,GERALDO Joao (POR),JOUTI Eric (BRA),,,4 - 0,13:11 11:9 11:5 11:8,GERALDO Joao,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,GERASSIMENKO Kirill,LEVENKO Andreas,KAZ,AUT,4,1,"11,5,11,11,11|6,11,6,9,7",R16,OLYMPICS,MS,2241,Main Draw,LEVENKO Andreas (AUT),GERASSIMENKO Kirill (KAZ),,,1 - 4,6:11 11:5 6:11 9:11 7:11,GERASSIMENKO Kirill,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SIPOS Rares,MENG Fanbo,ROU,GER,3,1,"11,7,11,11|9,11,9,9",Final,OLYMPICS,U21MS,2241,Main Draw,MENG Fanbo (GER),SIPOS Rares (ROU),,,1 - 3,9:11 11:7 9:11 9:11,SIPOS Rares,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SHIOMI Maki,DIACONU Adina,JPN,ROU,3,1,"11,7,12,11|7,11,10,9",Final,OLYMPICS,U21WS,2241,Main Draw,SHIOMI Maki (JPN),DIACONU Adina (ROU),,,3 - 1,11:7 7:11 12:10 11:9,SHIOMI Maki,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ODO Satsuki/SHIBATA Saki,GOI Rui Xuan/ZENG Jian,JPN,SGP,3,0,"11,11,11|8,5,6",SemiFinal,OLYMPICS,WD,2241,Main Draw,ODO Satsuki (JPN) / SHIBATA Saki (JPN),GOI Rui Xuan (SGP) / ZENG Jian (SGP),SHIBATA Saki (JPN),ZENG Jian (SGP),3 - 0,11:8 11:5 11:6,ODO Satsuki,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,HASHIMOTO Honoka/SHIOMI Maki,MITTELHAM Nina/SHAN Xiaona,JPN,GER,3,0,"11,11,11|6,8,6",SemiFinal,OLYMPICS,WD,2241,Main Draw,HASHIMOTO Honoka (JPN) / SHIOMI Maki (JPN),MITTELHAM Nina (GER) / SHAN Xiaona (GER),SHIOMI Maki (JPN),SHAN Xiaona (GER),0 - 3,6:11 8:11 6:11,HASHIMOTO Honoka,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ALAMIAN Nima/ALAMIYAN Noshad,CABALLERO Carlos/ROBLES Alvaro,IRI,ESP,3,2,"9,9,11,15,11|11,11,7,13,5",SemiFinal,OLYMPICS,MD,2241,Main Draw,ALAMIAN Nima (IRI) / ALAMIYAN Noshad (IRI),CABALLERO Carlos (ESP) / ROBLES Alvaro (ESP),ALAMIYAN Noshad (IRI),ROBLES Alvaro (ESP),3 - 2,9:11 9:11 11:7 15:13 11:5,ALAMIAN Nima,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,BAEK Kwangil/PARK Chan-Hyeok,MUTTI Leonardo/STOYANOV Niagol,KOR,ITA,3,1,"11,11,3,15|8,8,11,13",SemiFinal,OLYMPICS,MD,2241,Main Draw,BAEK Kwangil (KOR) / PARK Chan-Hyeok (KOR),MUTTI Leonardo (ITA) / STOYANOV Niagol (ITA),PARK Chan-Hyeok (KOR),STOYANOV Niagol (ITA),3 - 1,11:8 11:8 3:11 15:13,BAEK Kwangil,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ZENG Jian,CIOBANU Irina,SGP,ROU,4,1,"11,11,11,8,11|8,8,6,11,5",QuarterFinal,OLYMPICS,WS,2241,Main Draw,CIOBANU Irina (ROU),ZENG Jian (SGP),,,1 - 4,8:11 8:11 6:11 11:8 5:11,ZENG Jian,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,SHAN Xiaona,SHIBATA Saki,GER,JPN,4,2,"9,12,11,11,11,11|11,10,13,8,6,5",QuarterFinal,OLYMPICS,WS,2241,Main Draw,SHAN Xiaona (GER),SHIBATA Saki (JPN),,,4 - 2,9:11 12:10 11:13 11:8 11:6 11:5,SHAN Xiaona,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,YANG Xiaoxin,TAILAKOVA Mariia,MON,RUS,4,1,"11,12,7,14,11|6,10,11,12,8",QuarterFinal,OLYMPICS,WS,2241,Main Draw,YANG Xiaoxin (MON),TAILAKOVA Mariia (RUS),,,4 - 1,11:6 12:10 7:11 14:12 11:8,YANG Xiaoxin,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,HASHIMOTO Honoka,ODO Satsuki,JPN,JPN,4,0,"11,11,11,11|8,7,2,6",QuarterFinal,OLYMPICS,WS,2241,Main Draw,ODO Satsuki (JPN),HASHIMOTO Honoka (JPN),,,0 - 4,8:11 7:11 2:11 6:11,HASHIMOTO Honoka,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,GERASSIMENKO Kirill,ROBLES Alvaro,KAZ,ESP,4,0,"11,11,11,13|7,5,8,11",QuarterFinal,OLYMPICS,MS,2241,Main Draw,ROBLES Alvaro (ESP),GERASSIMENKO Kirill (KAZ),,,0 - 4,7:11 5:11 8:11 11:13,GERASSIMENKO Kirill,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,OLAH Benedek,SIPOS Rares,FIN,ROU,4,2,"1,11,9,11,11,11|11,9,11,6,5,6",QuarterFinal,OLYMPICS,MS,2241,Main Draw,OLAH Benedek (FIN),SIPOS Rares (ROU),,,4 - 2,1:11 11:9 9:11 11:6 11:5 11:6,OLAH Benedek,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,MENGEL Steffen,GERALDO Joao,GER,POR,4,2,"11,7,11,2,11,11|8,11,5,11,7,7",QuarterFinal,OLYMPICS,MS,2241,Main Draw,MENGEL Steffen (GER),GERALDO Joao (POR),,,4 - 2,11:8 7:11 11:5 2:11 11:7 11:7,MENGEL Steffen,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,DUDA Benedikt,KALLBERG Anton,GER,SWE,4,2,"11,11,6,7,12,12|6,6,11,11,10,10",QuarterFinal,OLYMPICS,MS,2241,Main Draw,DUDA Benedikt (GER),KALLBERG Anton (SWE),,,4 - 2,11:6 11:6 6:11 7:11 12:10 12:10,DUDA Benedikt,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,HASHIMOTO Honoka,ZENG Jian,JPN,SGP,4,0,"11,11,11,11|7,7,6,7",SemiFinal,OLYMPICS,WS,2241,Main Draw,ZENG Jian (SGP),HASHIMOTO Honoka (JPN),,,0 - 4,7:11 7:11 6:11 7:11,HASHIMOTO Honoka,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,DUDA Benedikt,OLAH Benedek,GER,FIN,4,1,"11,11,9,11,13|4,5,11,5,11",SemiFinal,OLYMPICS,MS,2241,Main Draw,DUDA Benedikt (GER),OLAH Benedek (FIN),,,4 - 1,11:4 11:5 9:11 11:5 13:11,DUDA Benedikt,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,YANG Xiaoxin,SHAN Xiaona,MON,GER,4,3,"6,11,11,8,11,6,13|11,9,9,11,5,11,11",SemiFinal,OLYMPICS,WS,2241,Main Draw,YANG Xiaoxin (MON),SHAN Xiaona (GER),,,4 - 3,6:11 11:9 11:9 8:11 11:5 6:11 13:11,YANG Xiaoxin,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,GERASSIMENKO Kirill,MENGEL Steffen,KAZ,GER,4,1,"11,4,11,12,11|4,11,7,10,6",SemiFinal,OLYMPICS,MS,2241,Main Draw,MENGEL Steffen (GER),GERASSIMENKO Kirill (KAZ),,,1 - 4,4:11 11:4 7:11 10:12 6:11,GERASSIMENKO Kirill,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ODO Satsuki/SHIBATA Saki,HASHIMOTO Honoka/SHIOMI Maki,JPN,JPN,3,0,"11,11,11|7,5,7",Final,OLYMPICS,WD,2241,Main Draw,ODO Satsuki (JPN) / SHIBATA Saki (JPN),HASHIMOTO Honoka (JPN) / SHIOMI Maki (JPN),SHIBATA Saki (JPN),SHIOMI Maki (JPN),3 - 0,11:7 11:5 11:7,ODO Satsuki,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,ALAMIAN Nima/ALAMIYAN Noshad,BAEK Kwangil/PARK Chan-Hyeok,IRI,KOR,3,1,"11,13,8,11|6,11,11,9",Final,OLYMPICS,MD,2241,Main Draw,ALAMIAN Nima (IRI) / ALAMIYAN Noshad (IRI),BAEK Kwangil (KOR) / PARK Chan-Hyeok (KOR),ALAMIYAN Noshad (IRI),PARK Chan-Hyeok (KOR),3 - 1,11:6 13:11 8:11 11:9,ALAMIAN Nima,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,HASHIMOTO Honoka,YANG Xiaoxin,JPN,MON,4,1,"11,11,11,7,11|7,9,9,11,9",Final,OLYMPICS,WS,2241,Main Draw,HASHIMOTO Honoka (JPN),YANG Xiaoxin (MON),,,4 - 1,11:7 11:9 11:9 7:11 11:9,HASHIMOTO Honoka,2020
ITTF Challenge Spanish Open Granada 2020,2020-02-04,GERASSIMENKO Kirill,DUDA Benedikt,KAZ,GER,4,3,"11,11,10,7,13,6,11|6,6,12,11,11,11,7",Final,OLYMPICS,MS,2241,Main Draw,DUDA Benedikt (GER),GERASSIMENKO Kirill (KAZ),,,3 - 4,6:11 6:11 12:10 11:7 11:13 11:6 7:11,GERASSIMENKO Kirill,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,SIPOS Rares,MEISSNER Cedric,ROU,GER,4,2,"12,11,11,6,8,13|10,6,7,11,11,11",256,GRAND_SLAM,MS,2239,Qualification,SIPOS Rares (ROU),MEISSNER Cedric (GER),,,4 - 2,12:10 11:6 11:7 6:11 8:11 13:11,SIPOS Rares,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,MENGEL Steffen,SHINOZUKA Hiroto,GER,JPN,4,3,"13,11,11,13,9,7,11|11,4,13,11,11,11,4",256,GRAND_SLAM,MS,2239,Qualification,SHINOZUKA Hiroto (JPN),MENGEL Steffen (GER),,,3 - 4,11:13 4:11 13:11 11:13 11:9 11:7 4:11,MENGEL Steffen,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,CASSIN Alexandre,HOHMEIER Nils,FRA,GER,4,3,"11,11,7,8,11,6,11|6,6,11,11,4,11,9",256,GRAND_SLAM,MS,2239,Qualification,HOHMEIER Nils (GER),CASSIN Alexandre (FRA),,,3 - 4,6:11 6:11 11:7 11:8 4:11 11:6 9:11,CASSIN Alexandre,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KWAN Man Ho,OEHME Benno,HKG,GER,4,2,"12,11,8,11,5,13|10,9,11,9,11,11",256,GRAND_SLAM,MS,2239,Qualification,OEHME Benno (GER),KWAN Man Ho (HKG),,,2 - 4,10:12 9:11 11:8 9:11 11:5 11:13,KWAN Man Ho,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,PLATONOV Pavel,ELHAKEM Karim,BLR,EGY,4,2,"11,9,11,11,10,11|9,11,5,5,12,5",256,GRAND_SLAM,MS,2239,Qualification,PLATONOV Pavel (BLR),ELHAKEM Karim (EGY),,,4 - 2,11:9 9:11 11:5 11:5 10:12 11:5,PLATONOV Pavel,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,ASSAR Khalid,KODJABASHEV Denislav,EGY,BUL,4,0,"11,11,11,11|2,9,5,4",256,GRAND_SLAM,MS,2239,Qualification,KODJABASHEV Denislav (BUL),ASSAR Khalid (EGY),,,0 - 4,2:11 9:11 5:11 4:11,ASSAR Khalid,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,ZHAI Yujia,BACIOCCHI Alessandro,DEN,ITA,4,1,"7,11,11,11,11|11,2,7,2,1",256,GRAND_SLAM,MS,2239,Qualification,BACIOCCHI Alessandro (ITA),ZHAI Yujia (DEN),,,1 - 4,11:7 2:11 7:11 2:11 1:11,ZHAI Yujia,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KENJAEV Zokhid,MAHROUM Tarik,UZB,LBN,4,0,"11,11,11,11|5,5,3,4",256,GRAND_SLAM,MS,2239,Qualification,MAHROUM Tarik (LBN),KENJAEV Zokhid (UZB),,,0 - 4,5:11 5:11 3:11 4:11,KENJAEV Zokhid,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,SZUDI Adam,SHOUMAN Mohamed,HUN,EGY,4,0,"11,11,11,11|9,7,8,8",256,GRAND_SLAM,MS,2239,Qualification,SHOUMAN Mohamed (EGY),SZUDI Adam (HUN),,,0 - 4,9:11 7:11 8:11 8:11,SZUDI Adam,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,HWANG Minha,VILLANUEVA Nelson,KOR,VEN,4,1,"11,11,11,15,11|6,3,3,17,4",256,GRAND_SLAM,MS,2239,Qualification,HWANG Minha (KOR),VILLANUEVA Nelson (VEN),,,4 - 1,11:6 11:3 11:3 15:17 11:4,HWANG Minha,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KIM Minhyeok,HELMY Mahmoud,KOR,EGY,4,0,"11,11,11,11|6,6,2,8",256,GRAND_SLAM,MS,2239,Qualification,KIM Minhyeok (KOR),HELMY Mahmoud (EGY),,,4 - 0,11:6 11:6 11:2 11:8,KIM Minhyeok,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,MENG Fanbo,BURGOS Nicolas,GER,CHI,4,3,"8,11,12,10,11,9,11|11,2,10,12,6,11,7",256,GRAND_SLAM,MS,2239,Qualification,MENG Fanbo (GER),BURGOS Nicolas (CHI),,,4 - 3,8:11 11:2 12:10 10:12 11:6 9:11 11:7,MENG Fanbo,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,ORT Kilian,GACEV Aleksa,GER,SRB,4,0,"11,12,11,11|6,10,9,2",256,GRAND_SLAM,MS,2239,Qualification,ORT Kilian (GER),GACEV Aleksa (SRB),,,4 - 0,11:6 12:10 11:9 11:2,ORT Kilian,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,YAN An,OSIRO Pedro,CHN,SUI,4,0,"11,11,11,11|8,5,6,9",256,GRAND_SLAM,MS,2239,Qualification,OSIRO Pedro (SUI),YAN An (CHN),,,0 - 4,8:11 5:11 6:11 9:11,YAN An,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,XU Chenhao,ANORBOEV Abdulaziz,CHN,UZB,4,0,"11,11,14,11|2,8,12,5",256,GRAND_SLAM,MS,2239,Qualification,XU Chenhao (CHN),ANORBOEV Abdulaziz (UZB),,,4 - 0,11:2 11:8 14:12 11:5,XU Chenhao,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KLEIN Dennis,GONZALEZ Daniel,GER,PUR,4,1,"11,12,6,11,11|5,10,11,9,5",256,GRAND_SLAM,MS,2239,Qualification,KLEIN Dennis (GER),GONZALEZ Daniel (PUR),,,4 - 1,11:5 12:10 6:11 11:9 11:5,KLEIN Dennis,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,CAZACU Alexandru,ZELJKO Filip,ROU,CRO,4,2,"11,11,14,12,11,11|13,8,12,14,9,9",256,GRAND_SLAM,MS,2239,Qualification,CAZACU Alexandru (ROU),ZELJKO Filip (CRO),,,4 - 2,11:13 11:8 14:12 12:14 11:9 11:9,CAZACU Alexandru,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,DEVOS Laurens,NI Igor,BEL,MDA,4,2,"11,9,11,11,8,11|6,11,8,6,11,5",256,GRAND_SLAM,MS,2239,Qualification,NI Igor (MDA),DEVOS Laurens (BEL),,,2 - 4,6:11 11:9 8:11 6:11 11:8 5:11,DEVOS Laurens,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KARAKASEVIC Aleksandar,COZMOLICI Felix,SRB,MDA,4,1,"11,11,10,11,11|8,6,12,9,9",256,GRAND_SLAM,MS,2239,Qualification,KARAKASEVIC Aleksandar (SRB),COZMOLICI Felix (MDA),,,4 - 1,11:8 11:6 10:12 11:9 11:9,KARAKASEVIC Aleksandar,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,CHO Daeseong,BANNOUT Mohamed,KOR,LBN,4,0,"11,11,11,11|5,2,6,5",256,GRAND_SLAM,MS,2239,Qualification,BANNOUT Mohamed (LBN),CHO Daeseong (KOR),,,0 - 4,5:11 2:11 6:11 5:11,CHO Daeseong,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,ALLEGRO Martin,SARCANEAN Grigore,BEL,MDA,4,0,"11,11,11,11|6,4,7,3",256,GRAND_SLAM,MS,2239,Qualification,ALLEGRO Martin (BEL),SARCANEAN Grigore (MDA),,,4 - 0,11:6 11:4 11:7 11:3,ALLEGRO Martin,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,TOGAMI Shunsuke,WONG Miguel,JPN,GUY,4,0,"11,11,11,11|3,4,9,5",256,GRAND_SLAM,MS,2239,Qualification,WONG Miguel (GUY),TOGAMI Shunsuke (JPN),,,0 - 4,3:11 4:11 9:11 5:11,TOGAMI Shunsuke,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,YOSHIDA Masaki,MEDINA Jan,JPN,VEN,4,0,"11,11,11,11|4,3,6,5",256,GRAND_SLAM,MS,2239,Qualification,YOSHIDA Masaki (JPN),MEDINA Jan (VEN),,,4 - 0,11:4 11:3 11:6 11:5,YOSHIDA Masaki,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,PENG Wang-Wei,SULTONOV Islombek,TPE,UZB,4,0,"14,11,11,11|12,9,8,4",256,GRAND_SLAM,MS,2239,Qualification,SULTONOV Islombek (UZB),PENG Wang-Wei (TPE),,,0 - 4,12:14 9:11 8:11 4:11,PENG Wang-Wei,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,STEGER Bastian,SANCHI Francisco,GER,ARG,4,0,"11,11,11,11|3,4,8,4",256,GRAND_SLAM,MS,2239,Qualification,STEGER Bastian (GER),SANCHI Francisco (ARG),,,4 - 0,11:3 11:4 11:8 11:4,STEGER Bastian,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,XU Haidong,HRIBAR Peter,CHN,SLO,4,0,"11,11,11,11|8,4,6,8",256,GRAND_SLAM,MS,2239,Qualification,HRIBAR Peter (SLO),XU Haidong (CHN),,,0 - 4,8:11 4:11 6:11 8:11,XU Haidong,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,SONE Kakeru,FADEEV Kirill,JPN,GER,4,0,"11,11,11,11|6,7,4,9",256,GRAND_SLAM,MS,2239,Qualification,FADEEV Kirill (GER),SONE Kakeru (JPN),,,0 - 4,6:11 7:11 4:11 9:11,SONE Kakeru,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,KOLODZIEJCZYK Maciej,ECSEKI Nandor,AUT,HUN,4,2,"5,11,11,5,11,11|11,9,9,11,5,9",256,GRAND_SLAM,MS,2239,Qualification,ECSEKI Nandor (HUN),KOLODZIEJCZYK Maciej (AUT),,,2 - 4,11:5 9:11 9:11 11:5 5:11 9:11,KOLODZIEJCZYK Maciej,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,LAMBIET Florent,PASSARA Pattaratorn,BEL,THA,4,1,"11,11,11,13,11|5,3,13,11,6",256,GRAND_SLAM,MS,2239,Qualification,LAMBIET Florent (BEL),PASSARA Pattaratorn (THA),,,4 - 1,11:5 11:3 11:13 13:11 11:6,LAMBIET Florent,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,LEVENKO Andreas,MARTINKO Jiri,AUT,CZE,4,0,"11,12,11,11|6,10,9,7",256,GRAND_SLAM,MS,2239,Qualification,MARTINKO Jiri (CZE),LEVENKO Andreas (AUT),,,0 - 4,6:11 10:12 9:11 7:11,LEVENKO Andreas,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,LIAO Cheng-Ting,SIRIPATTANANUNTAKUL Nutchapat,TPE,THA,4,0,"11,11,11,11|3,7,1,6",256,GRAND_SLAM,MS,2239,Qualification,LIAO Cheng-Ting (TPE),SIRIPATTANANUNTAKUL Nutchapat (THA),,,4 - 0,11:3 11:7 11:1 11:6,LIAO Cheng-Ting,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,PINTO Daniele,TAUBER Michael,ITA,ISR,4,3,"8,11,11,4,9,11,11|11,8,6,11,11,5,6",256,GRAND_SLAM,MS,2239,Qualification,PINTO Daniele (ITA),TAUBER Michael (ISR),,,4 - 3,8:11 11:8 11:6 4:11 9:11 11:5 11:6,PINTO Daniele,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,SZOCS Hunor,TSCHANZ Cedric,ROU,SUI,4,0,"11,11,11,11|8,4,5,3",256,GRAND_SLAM,MS,2239,Qualification,SZOCS Hunor (ROU),TSCHANZ Cedric (SUI),,,4 - 0,11:8 11:4 11:5 11:3,SZOCS Hunor,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,MITTELHAM Nina,PICCOLIN Giorgia,GER,ITA,4,1,"11,11,11,11,12|13,6,4,9,10",QR128,GRAND_SLAM,WS,2239,Qualification,PICCOLIN Giorgia (ITA),MITTELHAM Nina (GER),,,1 - 4,13:11 6:11 4:11 9:11 10:12,MITTELHAM Nina,2020
ITTF World Tour Platinum German Open Magdeburg 2020,2020-01-28,YU Mengyu,WAN Yuan,SGP,GER,4,2,"6,11,11,11,3,11|11,6,6,6,11,7",QR128,GRAND_SLAM,WS,2239,Qualification,YU Mengyu (SGP),WAN Yuan (GER),,,4 - 2,6:11 11:6 11:6 11:6 3:11 11:7,YU Mengyu,2020
