tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
Women's World Cup Guangzhou 2005,2005-12-13,ZHANG Yining,GUO Yue,CHN,CHN,4,2,"9,7,11,11,11,13|11,11,8,6,8,11",QuarterFinal,WORLD_CUP,WS,1761,Main Draw,ZHANG Yining (CHN),GUO Yue (CHN),,,4 - 2,9:11 7:11 11:8 11:6 11:8 13:11,ZHANG Yining,2005
US Open Fort Lauderdale 2005,2005-07-07,SVENSSON Robert,MOLDOVAN Istvan,SWE,NOR,4,1,"11,6,12,11,11|7,11,10,8,5",R64,GRAND_SLAM,MS,1739,Main Draw,SVENSSON Robert (SWE),MOLDOVAN Istvan (NOR),,,4 - 1,11:7 6:11 12:10 11:8 11:5,SVENSSON Robert,2005
US Open Fort Lauderdale 2005,2005-07-07,MOLIN Magnus,SORENSEN Mads,SWE,DEN,4,1,"14,11,8,11,11|12,1,11,6,8",R64,GRAND_SLAM,MS,1739,Main Draw,MOLIN Magnus (SWE),SORENSEN Mads (DEN),,,4 - 1,14:12 11:1 8:11 11:6 11:8,MOLIN Magnus,2005
US Open Fort Lauderdale 2005,2005-07-07,WOSIK Torben,PETER-PAUL Pradeeban,GER,CAN,4,3,"3,9,8,11,11,13,11|11,11,11,5,7,11,6",R64,GRAND_SLAM,MS,1739,Main Draw,WOSIK Torben (GER),PETER-PAUL Pradeeban (CAN),,,3 - 4,11:3 11:9 11:8 5:11 7:11 11:13 6:11,WOSIK Torben,2005
US Open Fort Lauderdale 2005,2005-07-07,ELOI Damien,PETERSEN Christoffer,FRA,DEN,4,1,"6,11,11,11,11|11,5,6,8,7",R64,GRAND_SLAM,MS,1739,Main Draw,ELOI Damien (FRA),PETERSEN Christoffer (DEN),,,4 - 1,6:11 11:5 11:6 11:8 11:7,ELOI Damien,2005
US Open Fort Lauderdale 2005,2005-07-07,SEREDA Peter,ROBERTSON Adam,SVK,WAL,4,1,"11,12,9,11,11|7,10,11,3,8",R64,GRAND_SLAM,MS,1739,Main Draw,SEREDA Peter (SVK),ROBERTSON Adam (WAL),,,1 - 4,7:11 10:12 11:9 3:11 8:11,SEREDA Peter,2005
US Open Fort Lauderdale 2005,2005-07-07,VOSTES Yannick,TUGWELL Finn,BEL,DEN,4,3,"11,7,3,5,11,11,11|7,11,11,11,3,7,8",R64,GRAND_SLAM,MS,1739,Main Draw,VOSTES Yannick (BEL),TUGWELL Finn (DEN),,,3 - 4,7:11 11:7 11:3 11:5 3:11 7:11 8:11,VOSTES Yannick,2005
US Open Fort Lauderdale 2005,2005-07-07,LUNDQVIST Jens,LEE Jinkwon,SWE,KOR,4,0,"11,14,11,11|7,12,3,9",R64,GRAND_SLAM,MS,1739,Main Draw,LUNDQVIST Jens (SWE),LEE Jinkwon (KOR),,,0 - 4,7:11 12:14 3:11 9:11,LUNDQVIST Jens,2005
US Open Fort Lauderdale 2005,2005-07-07,CHEN Weixing,LO Dany,AUT,FRA,4,0,"11,11,11,11|6,5,4,2",R64,GRAND_SLAM,MS,1739,Main Draw,CHEN Weixing (AUT),LO Dany (FRA),,,4 - 0,11:6 11:5 11:4 11:2,CHEN Weixing,2005
US Open Fort Lauderdale 2005,2005-07-07,PISTEJ Lubomir,BERTIN Christophe,SVK,FRA,4,2,"11,7,11,6,11,11|8,11,7,11,9,8",R64,GRAND_SLAM,MS,1739,Main Draw,PISTEJ Lubomir (SVK),BERTIN Christophe (FRA),,,2 - 4,8:11 11:7 7:11 11:6 9:11 8:11,PISTEJ Lubomir,2005
US Open Fort Lauderdale 2005,2005-07-07,AXELQVIST Johan,JOVER Sebastien,SWE,FRA,4,3,"10,12,10,11,11,11,11|12,14,12,9,3,8,9",R64,GRAND_SLAM,MS,1739,Main Draw,AXELQVIST Johan (SWE),JOVER Sebastien (FRA),,,3 - 4,12:10 14:12 12:10 9:11 3:11 8:11 9:11,AXELQVIST Johan,2005
US Open Fort Lauderdale 2005,2005-07-07,LEGOUT Christophe,CHO Jihoon,FRA,KOR,4,1,"11,8,11,11,11|7,11,6,4,5",R64,GRAND_SLAM,MS,1739,Main Draw,LEGOUT Christophe (FRA),CHO Jihoon (KOR),,,1 - 4,7:11 11:8 6:11 4:11 5:11,LEGOUT Christophe,2005
US Open Fort Lauderdale 2005,2005-07-07,CHILA Patrick,KIM Taehoon,FRA,KOR,4,2,"4,11,9,13,11,11|11,9,11,11,7,5",R64,GRAND_SLAM,MS,1739,Main Draw,CHILA Patrick (FRA),KIM Taehoon (KOR),,,4 - 2,4:11 11:9 9:11 13:11 11:7 11:5,CHILA Patrick,2005
US Open Fort Lauderdale 2005,2005-07-07,KEINATH Thomas,SAHA Subhajit,SVK,IND,4,1,"11,7,11,11,11|6,11,7,3,6",R64,GRAND_SLAM,MS,1739,Main Draw,KEINATH Thomas (SVK),SAHA Subhajit (IND),,,1 - 4,6:11 11:7 7:11 3:11 6:11,KEINATH Thomas,2005
US Open Fort Lauderdale 2005,2005-07-07,KONGSGAARD Christian,MARMUREK Olivier,DEN,FRA,4,1,"11,11,8,11,11|9,9,11,8,2",R64,GRAND_SLAM,MS,1739,Main Draw,KONGSGAARD Christian (DEN),MARMUREK Olivier (FRA),,,1 - 4,9:11 9:11 11:8 8:11 2:11,KONGSGAARD Christian,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,MAECK Anthony,KOR,BEL,4,0,"11,11,11,11|8,6,9,8",R64,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),MAECK Anthony (BEL),,,0 - 4,8:11 6:11 9:11 8:11,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,SAIVE Jean-Michel,HINSE Pierre-Luc,BEL,CAN,4,1,"11,12,9,11,11|8,10,11,4,4",R64,GRAND_SLAM,MS,1739,Main Draw,SAIVE Jean-Michel (BEL),HINSE Pierre-Luc (CAN),,,4 - 1,11:8 12:10 9:11 11:4 11:4,SAIVE Jean-Michel,2005
US Open Fort Lauderdale 2005,2005-07-07,YOON Jaeyoung,DURAN Marc,KOR,ESP,4,3,"6,11,7,14,6,11,11|11,6,11,12,11,7,9",R64,GRAND_SLAM,MS,1739,Main Draw,YOON Jaeyoung (KOR),DURAN Marc (ESP),,,3 - 4,11:6 6:11 11:7 12:14 11:6 7:11 9:11,YOON Jaeyoung,2005
US Open Fort Lauderdale 2005,2005-07-07,BOBILLIER Loic,CHENG Yinghua,FRA,USA,4,1,"13,11,11,11,11|11,9,9,13,5",R64,GRAND_SLAM,MS,1739,Main Draw,BOBILLIER Loic (FRA),CHENG Yinghua (USA),,,1 - 4,11:13 9:11 9:11 13:11 5:11,BOBILLIER Loic,2005
US Open Fort Lauderdale 2005,2005-07-07,KUZMIN Fedor,YOO Changjae,RUS,KOR,4,1,"11,7,11,12,11|9,11,8,10,3",R64,GRAND_SLAM,MS,1739,Main Draw,KUZMIN Fedor (RUS),YOO Changjae (KOR),,,1 - 4,9:11 11:7 8:11 10:12 3:11,KUZMIN Fedor,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Chulseung,ACHANTA Sharath,KOR,IND,4,3,"6,9,12,11,11,9,11|11,11,10,6,4,11,6",R64,GRAND_SLAM,MS,1739,Main Draw,LEE Chulseung (KOR),ACHANTA Sharath (IND),,,4 - 3,6:11 9:11 12:10 11:6 11:4 9:11 11:6,LEE Chulseung,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jungwoo,KASSAM Faazil,KOR,CAN,4,0,"11,11,11,11|6,6,4,5",R64,GRAND_SLAM,MS,1739,Main Draw,LEE Jungwoo (KOR),KASSAM Faazil (CAN),,,0 - 4,6:11 6:11 4:11 5:11,LEE Jungwoo,2005
US Open Fort Lauderdale 2005,2005-07-07,CHO Eonrae,ZHUANG David,KOR,USA,4,0,"11,11,12,11|8,9,10,9",R64,GRAND_SLAM,MS,1739,Main Draw,CHO Eonrae (KOR),ZHUANG David (USA),,,0 - 4,8:11 9:11 10:12 9:11,CHO Eonrae,2005
US Open Fort Lauderdale 2005,2005-07-07,SMIRNOV Alexey,DESPRES Rodolphe,RUS,FRA,4,0,"11,11,11,11|5,2,6,4",R64,GRAND_SLAM,MS,1739,Main Draw,SMIRNOV Alexey (RUS),DESPRES Rodolphe (FRA),,,0 - 4,5:11 2:11 6:11 4:11,SMIRNOV Alexey,2005
US Open Fort Lauderdale 2005,2005-07-07,GAO Ning,MEHTA Pathik,SGP,IND,4,0,"11,11,11,11|7,3,7,7",R64,GRAND_SLAM,MS,1739,Main Draw,GAO Ning (SGP),MEHTA Pathik (IND),,,4 - 0,11:7 11:3 11:7 11:7,GAO Ning,2005
US Open Fort Lauderdale 2005,2005-07-07,GERELL Par,CHRIST Nico,SWE,GER,4,0,"11,11,11,11|8,5,7,9",R64,GRAND_SLAM,MS,1739,Main Draw,GERELL Par (SWE),CHRIST Nico (GER),,,4 - 0,11:8 11:5 11:7 11:9,GERELL Par,2005
US Open Fort Lauderdale 2005,2005-07-07,GARDOS Robert,FAN Guoliang,AUT,ESP,4,1,"11,11,11,11,11|13,6,8,2,9",R64,GRAND_SLAM,MS,1739,Main Draw,GARDOS Robert (AUT),FAN Guoliang (ESP),,,1 - 4,13:11 6:11 8:11 2:11 9:11,GARDOS Robert,2005
US Open Fort Lauderdale 2005,2005-07-07,FEJER-KONNERTH Zoltan,TAKAKIWA Kenichi,GER,JPN,4,1,"11,5,12,11,11|8,11,10,8,9",R64,GRAND_SLAM,MS,1739,Main Draw,FEJER-KONNERTH Zoltan (GER),TAKAKIWA Kenichi (JPN),,,4 - 1,11:8 5:11 12:10 11:8 11:9,FEJER-KONNERTH Zoltan,2005
US Open Fort Lauderdale 2005,2005-07-07,GIONIS Panagiotis,ROY Soumyadeep,GRE,IND,4,2,"11,13,9,9,11,11|7,11,11,11,6,4",R64,GRAND_SLAM,MS,1739,Main Draw,GIONIS Panagiotis (GRE),ROY Soumyadeep (IND),,,2 - 4,7:11 11:13 11:9 11:9 6:11 4:11,GIONIS Panagiotis,2005
US Open Fort Lauderdale 2005,2005-07-07,MONRAD Martin,MATSUMOTO Cazuo,DEN,BRA,4,3,"3,11,11,2,12,9,14|11,6,7,11,10,11,12",R64,GRAND_SLAM,MS,1739,Main Draw,MONRAD Martin (DEN),MATSUMOTO Cazuo (BRA),,,4 - 3,3:11 11:6 11:7 2:11 12:10 9:11 14:12,MONRAD Martin,2005
US Open Fort Lauderdale 2005,2005-07-07,CHUANG Chih-Yuan,TSUBOI Gustavo,TPE,BRA,4,0,"11,13,11,11|5,11,6,6",R64,GRAND_SLAM,MS,1739,Main Draw,CHUANG Chih-Yuan (TPE),TSUBOI Gustavo (BRA),,,0 - 4,5:11 11:13 6:11 6:11,CHUANG Chih-Yuan,2005
US Open Fort Lauderdale 2005,2005-07-07,SAMSONOV Vladimir,SVENSSON Robert,BLR,SWE,4,0,"11,11,11,11|2,8,7,4",R32,GRAND_SLAM,MS,1739,Main Draw,SAMSONOV Vladimir (BLR),SVENSSON Robert (SWE),,,4 - 0,11:2 11:8 11:7 11:4,SAMSONOV Vladimir,2005
US Open Fort Lauderdale 2005,2005-07-07,WOSIK Torben,MOLIN Magnus,GER,SWE,4,1,"11,11,7,11,11|7,3,11,7,7",R32,GRAND_SLAM,MS,1739,Main Draw,WOSIK Torben (GER),MOLIN Magnus (SWE),,,1 - 4,7:11 3:11 11:7 7:11 7:11,WOSIK Torben,2005
US Open Fort Lauderdale 2005,2005-07-07,ELOI Damien,SEREDA Peter,FRA,SVK,4,0,"13,11,11,11|11,5,8,3",R32,GRAND_SLAM,MS,1739,Main Draw,ELOI Damien (FRA),SEREDA Peter (SVK),,,4 - 0,13:11 11:5 11:8 11:3,ELOI Damien,2005
US Open Fort Lauderdale 2005,2005-07-07,LUNDQVIST Jens,VOSTES Yannick,SWE,BEL,4,0,"11,11,11,11|7,9,6,6",R32,GRAND_SLAM,MS,1739,Main Draw,LUNDQVIST Jens (SWE),VOSTES Yannick (BEL),,,0 - 4,7:11 9:11 6:11 6:11,LUNDQVIST Jens,2005
US Open Fort Lauderdale 2005,2005-07-07,CHEN Weixing,PISTEJ Lubomir,AUT,SVK,4,0,"12,11,11,11|10,6,3,5",R32,GRAND_SLAM,MS,1739,Main Draw,CHEN Weixing (AUT),PISTEJ Lubomir (SVK),,,4 - 0,12:10 11:6 11:3 11:5,CHEN Weixing,2005
US Open Fort Lauderdale 2005,2005-07-07,LEGOUT Christophe,AXELQVIST Johan,FRA,SWE,4,1,"11,11,11,8,11|4,9,7,11,8",R32,GRAND_SLAM,MS,1739,Main Draw,LEGOUT Christophe (FRA),AXELQVIST Johan (SWE),,,1 - 4,4:11 9:11 7:11 11:8 8:11,LEGOUT Christophe,2005
US Open Fort Lauderdale 2005,2005-07-07,KEINATH Thomas,CHILA Patrick,SVK,FRA,4,2,"12,2,11,11,11,11|14,11,7,9,9,6",R32,GRAND_SLAM,MS,1739,Main Draw,KEINATH Thomas (SVK),CHILA Patrick (FRA),,,2 - 4,14:12 11:2 7:11 9:11 9:11 6:11,KEINATH Thomas,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,KONGSGAARD Christian,KOR,DEN,4,1,"7,11,11,11,11|11,7,5,6,9",R32,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),KONGSGAARD Christian (DEN),,,1 - 4,11:7 7:11 5:11 6:11 9:11,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,YOON Jaeyoung,SAIVE Jean-Michel,KOR,BEL,4,1,"11,12,8,11,11|7,10,11,6,4",R32,GRAND_SLAM,MS,1739,Main Draw,YOON Jaeyoung (KOR),SAIVE Jean-Michel (BEL),,,1 - 4,7:11 10:12 11:8 6:11 4:11,YOON Jaeyoung,2005
US Open Fort Lauderdale 2005,2005-07-07,KUZMIN Fedor,BOBILLIER Loic,RUS,FRA,4,0,"11,11,11,11|8,8,8,6",R32,GRAND_SLAM,MS,1739,Main Draw,KUZMIN Fedor (RUS),BOBILLIER Loic (FRA),,,0 - 4,8:11 8:11 8:11 6:11,KUZMIN Fedor,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jungwoo,LEE Chulseung,KOR,KOR,4,1,"11,8,11,11,11|8,11,8,9,6",R32,GRAND_SLAM,MS,1739,Main Draw,LEE Jungwoo (KOR),LEE Chulseung (KOR),,,1 - 4,8:11 11:8 8:11 9:11 6:11,LEE Jungwoo,2005
US Open Fort Lauderdale 2005,2005-07-07,CHO Eonrae,SMIRNOV Alexey,KOR,RUS,4,0,"11,11,11,11|7,2,7,5",R32,GRAND_SLAM,MS,1739,Main Draw,CHO Eonrae (KOR),SMIRNOV Alexey (RUS),,,4 - 0,11:7 11:2 11:7 11:5,CHO Eonrae,2005
US Open Fort Lauderdale 2005,2005-07-07,GAO Ning,FETH Stefan,SGP,GER,4,2,"11,8,11,9,12,11|7,11,8,11,10,7",R32,GRAND_SLAM,MS,1739,Main Draw,GAO Ning (SGP),FETH Stefan (GER),,,4 - 2,11:7 8:11 11:8 9:11 12:10 11:7,GAO Ning,2005
US Open Fort Lauderdale 2005,2005-07-07,GERELL Par,GARDOS Robert,SWE,AUT,4,0,"11,12,11,11|8,10,9,2",R32,GRAND_SLAM,MS,1739,Main Draw,GERELL Par (SWE),GARDOS Robert (AUT),,,4 - 0,11:8 12:10 11:9 11:2,GERELL Par,2005
US Open Fort Lauderdale 2005,2005-07-07,GIONIS Panagiotis,FEJER-KONNERTH Zoltan,GRE,GER,4,3,"11,8,11,6,11,2,11|7,11,7,11,7,11,3",R32,GRAND_SLAM,MS,1739,Main Draw,GIONIS Panagiotis (GRE),FEJER-KONNERTH Zoltan (GER),,,3 - 4,7:11 11:8 7:11 11:6 7:11 11:2 3:11,GIONIS Panagiotis,2005
US Open Fort Lauderdale 2005,2005-07-07,MONRAD Martin,CHUANG Chih-Yuan,DEN,TPE,4,3,"6,8,6,11,11,11,11|11,11,11,6,7,6,7",R32,GRAND_SLAM,MS,1739,Main Draw,MONRAD Martin (DEN),CHUANG Chih-Yuan (TPE),,,4 - 3,6:11 8:11 6:11 11:6 11:7 11:6 11:7,MONRAD Martin,2005
US Open Fort Lauderdale 2005,2005-07-07,SAMSONOV Vladimir,WOSIK Torben,BLR,GER,4,1,"8,11,12,11,11|11,5,10,8,8",R16,GRAND_SLAM,MS,1739,Main Draw,SAMSONOV Vladimir (BLR),WOSIK Torben (GER),,,4 - 1,8:11 11:5 12:10 11:8 11:8,SAMSONOV Vladimir,2005
US Open Fort Lauderdale 2005,2005-07-07,LUNDQVIST Jens,ELOI Damien,SWE,FRA,4,3,"10,11,13,6,11,5,11|12,9,11,11,8,11,8",R16,GRAND_SLAM,MS,1739,Main Draw,LUNDQVIST Jens (SWE),ELOI Damien (FRA),,,3 - 4,12:10 9:11 11:13 11:6 8:11 11:5 8:11,LUNDQVIST Jens,2005
US Open Fort Lauderdale 2005,2005-07-07,CHEN Weixing,LEGOUT Christophe,AUT,FRA,4,0,"11,11,11,11|5,9,5,9",R16,GRAND_SLAM,MS,1739,Main Draw,CHEN Weixing (AUT),LEGOUT Christophe (FRA),,,4 - 0,11:5 11:9 11:5 11:9,CHEN Weixing,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,KEINATH Thomas,KOR,SVK,4,3,"11,10,14,9,9,11,11|5,12,12,11,11,7,7",R16,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),KEINATH Thomas (SVK),,,3 - 4,5:11 12:10 12:14 11:9 11:9 7:11 7:11,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,KUZMIN Fedor,YOON Jaeyoung,RUS,KOR,4,1,"11,8,14,11,11|8,11,12,5,7",R16,GRAND_SLAM,MS,1739,Main Draw,KUZMIN Fedor (RUS),YOON Jaeyoung (KOR),,,1 - 4,8:11 11:8 12:14 5:11 7:11,KUZMIN Fedor,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jungwoo,CHO Eonrae,KOR,KOR,4,3,"3,11,8,11,11,10,11|11,7,11,8,7,12,6",R16,GRAND_SLAM,MS,1739,Main Draw,LEE Jungwoo (KOR),CHO Eonrae (KOR),,,4 - 3,3:11 11:7 8:11 11:8 11:7 10:12 11:6,LEE Jungwoo,2005
US Open Fort Lauderdale 2005,2005-07-07,GAO Ning,GERELL Par,SGP,SWE,4,1,"11,11,6,11,11|9,6,11,8,8",R16,GRAND_SLAM,MS,1739,Main Draw,GAO Ning (SGP),GERELL Par (SWE),,,4 - 1,11:9 11:6 6:11 11:8 11:8,GAO Ning,2005
US Open Fort Lauderdale 2005,2005-07-07,MONRAD Martin,GIONIS Panagiotis,DEN,GRE,4,1,"11,12,9,11,11|3,10,11,9,8",R16,GRAND_SLAM,MS,1739,Main Draw,MONRAD Martin (DEN),GIONIS Panagiotis (GRE),,,1 - 4,3:11 10:12 11:9 9:11 8:11,MONRAD Martin,2005
US Open Fort Lauderdale 2005,2005-07-07,SAMSONOV Vladimir,LUNDQVIST Jens,BLR,SWE,4,0,"13,11,11,11|11,6,7,9",QuarterFinal,GRAND_SLAM,MS,1739,Main Draw,SAMSONOV Vladimir (BLR),LUNDQVIST Jens (SWE),,,4 - 0,13:11 11:6 11:7 11:9,SAMSONOV Vladimir,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,CHEN Weixing,KOR,AUT,4,2,"11,11,11,6,8,11|9,7,6,11,11,8",QuarterFinal,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),CHEN Weixing (AUT),,,2 - 4,9:11 7:11 6:11 11:6 11:8 8:11,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jungwoo,KUZMIN Fedor,KOR,RUS,4,1,"11,9,11,11,11|4,11,8,9,5",QuarterFinal,GRAND_SLAM,MS,1739,Main Draw,LEE Jungwoo (KOR),KUZMIN Fedor (RUS),,,1 - 4,4:11 11:9 8:11 9:11 5:11,LEE Jungwoo,2005
US Open Fort Lauderdale 2005,2005-07-07,MONRAD Martin,GAO Ning,DEN,SGP,4,2,"9,11,14,9,11,12|11,7,12,11,6,10",QuarterFinal,GRAND_SLAM,MS,1739,Main Draw,MONRAD Martin (DEN),GAO Ning (SGP),,,2 - 4,11:9 7:11 12:14 11:9 6:11 10:12,MONRAD Martin,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,SAMSONOV Vladimir,KOR,BLR,4,1,"8,11,11,11,11|11,4,8,8,9",SemiFinal,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),SAMSONOV Vladimir (BLR),,,1 - 4,11:8 4:11 8:11 8:11 9:11,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jungwoo,MONRAD Martin,KOR,DEN,4,1,"11,11,9,11,13|7,4,11,1,11",SemiFinal,GRAND_SLAM,MS,1739,Main Draw,LEE Jungwoo (KOR),MONRAD Martin (DEN),,,4 - 1,11:7 11:4 9:11 11:1 13:11,LEE Jungwoo,2005
US Open Fort Lauderdale 2005,2005-07-07,OH Sangeun,LEE Jungwoo,KOR,KOR,4,1,"11,16,11,11,11|13,14,8,6,5",Final,GRAND_SLAM,MS,1739,Main Draw,OH Sangeun (KOR),LEE Jungwoo (KOR),,,4 - 1,11:13 16:14 11:8 11:6 11:5,OH Sangeun,2005
US Open Fort Lauderdale 2005,2005-07-07,JOVER Sebastien,DATTEL Barry,FRA,USA,4,0,"11,11,11,11|4,3,4,9",3,GRAND_SLAM,MS,1739,Qualification,JOVER Sebastien (FRA),DATTEL Barry (USA),,,4 - 0,11:4 11:3 11:4 11:9,JOVER Sebastien,2005
US Open Fort Lauderdale 2005,2005-07-07,SANJAY Lester,COCHRAN Joseph,GUA,USA,4,0,"11,11,11,11|5,7,6,9",,GRAND_SLAM,MS,1739,Qualification,SANJAY Lester (GUA),COCHRAN Joseph (USA),,,0 - 4,5:11 7:11 6:11 9:11,SANJAY Lester,2005
US Open Fort Lauderdale 2005,2005-07-07,BOBILLIER Loic,SANJAY Lester,FRA,GUA,4,0,"12,11,11,11|10,4,3,3",QR2,GRAND_SLAM,MS,1739,Qualification,BOBILLIER Loic (FRA),SANJAY Lester (GUA),,,4 - 0,12:10 11:4 11:3 11:3,BOBILLIER Loic,2005
US Open Fort Lauderdale 2005,2005-07-07,BOBILLIER Loic,COCHRAN Joseph,FRA,USA,4,0,"11,11,11,11|3,3,8,8",3,GRAND_SLAM,MS,1739,Qualification,BOBILLIER Loic (FRA),COCHRAN Joseph (USA),,,4 - 0,11:3 11:3 11:8 11:8,BOBILLIER Loic,2005
US Open Fort Lauderdale 2005,2005-07-07,CHUI Chi-Sun,STRACHAN Darryl,USA,JAM,4,0,"11,11,11,11|7,9,7,5",,GRAND_SLAM,MS,1739,Qualification,CHUI Chi-Sun (USA),STRACHAN Darryl (JAM),,,4 - 0,11:7 11:9 11:7 11:5,CHUI Chi-Sun,2005
US Open Fort Lauderdale 2005,2005-07-07,FETH Stefan,STRACHAN Darryl,GER,JAM,4,0,"11,11,11,11|4,4,7,0",QR2,GRAND_SLAM,MS,1739,Qualification,FETH Stefan (GER),STRACHAN Darryl (JAM),,,4 - 0,11:4 11:4 11:7 11:0,FETH Stefan,2005
US Open Fort Lauderdale 2005,2005-07-07,FETH Stefan,CHUI Chi-Sun,GER,USA,4,0,"11,11,11,11|5,7,5,9",3,GRAND_SLAM,MS,1739,Qualification,FETH Stefan (GER),CHUI Chi-Sun (USA),,,4 - 0,11:5 11:7 11:5 11:9,FETH Stefan,2005
US Open Fort Lauderdale 2005,2005-07-07,NANDI Anirban,AU Kevin,IND,USA,4,1,"11,7,11,14,11|6,11,8,12,8",,GRAND_SLAM,MS,1739,Qualification,NANDI Anirban (IND),AU Kevin (USA),,,1 - 4,6:11 11:7 8:11 12:14 8:11,NANDI Anirban,2005
US Open Fort Lauderdale 2005,2005-07-07,KIM Taehoon,NANDI Anirban,KOR,IND,4,0,"11,11,11,11|8,4,7,3",QR2,GRAND_SLAM,MS,1739,Qualification,KIM Taehoon (KOR),NANDI Anirban (IND),,,4 - 0,11:8 11:4 11:7 11:3,KIM Taehoon,2005
US Open Fort Lauderdale 2005,2005-07-07,KIM Taehoon,AU Kevin,KOR,USA,4,0,"11,11,11,13|7,4,7,11",3,GRAND_SLAM,MS,1739,Qualification,KIM Taehoon (KOR),AU Kevin (USA),,,4 - 0,11:7 11:4 11:7 13:11,KIM Taehoon,2005
US Open Fort Lauderdale 2005,2005-07-07,AXELQVIST Johan,ALBAN Keith,SWE,USA,4,0,"11,11,11,11|8,8,8,7",3,GRAND_SLAM,MS,1739,Qualification,AXELQVIST Johan (SWE),ALBAN Keith (USA),,,4 - 0,11:8 11:8 11:8 11:7,AXELQVIST Johan,2005
US Open Fort Lauderdale 2005,2005-07-07,FAN Guoliang,TIMSUWAN Sakda,ESP,USA,4,0,"11,11,11,11|4,2,6,5",,GRAND_SLAM,MS,1739,Qualification,FAN Guoliang (ESP),TIMSUWAN Sakda (USA),,,4 - 0,11:4 11:2 11:6 11:5,FAN Guoliang,2005
US Open Fort Lauderdale 2005,2005-07-07,LEE Jinkwon,TIMSUWAN Sakda,KOR,USA,4,0,"11,11,11,11|4,9,5,3",QR2,GRAND_SLAM,MS,1739,Qualification,LEE Jinkwon (KOR),TIMSUWAN Sakda (USA),,,4 - 0,11:4 11:9 11:5 11:3,LEE Jinkwon,2005
US Open Fort Lauderdale 2005,2005-07-07,FAN Guoliang,LEE Jinkwon,ESP,KOR,4,3,"7,11,12,11,11,9,11|11,4,14,9,5,11,8",3,GRAND_SLAM,MS,1739,Qualification,FAN Guoliang (ESP),LEE Jinkwon (KOR),,,3 - 4,11:7 4:11 14:12 9:11 5:11 11:9 8:11,FAN Guoliang,2005
US Open Fort Lauderdale 2005,2005-07-07,GATICA Hector,RUNYAN Trevor,GUA,USA,4,2,"7,8,11,11,11,11|11,11,9,9,7,7",,GRAND_SLAM,MS,1739,Qualification,GATICA Hector (GUA),RUNYAN Trevor (USA),,,4 - 2,7:11 8:11 11:9 11:9 11:7 11:7,GATICA Hector,2005
US Open Fort Lauderdale 2005,2005-07-07,BERTIN Christophe,RUNYAN Trevor,FRA,USA,4,0,"11,11,11,11|4,5,3,1",QR2,GRAND_SLAM,MS,1739,Qualification,BERTIN Christophe (FRA),RUNYAN Trevor (USA),,,4 - 0,11:4 11:5 11:3 11:1,BERTIN Christophe,2005
US Open Fort Lauderdale 2005,2005-07-07,BERTIN Christophe,GATICA Hector,FRA,GUA,4,0,"11,11,11,11|3,6,8,3",3,GRAND_SLAM,MS,1739,Qualification,BERTIN Christophe (FRA),GATICA Hector (GUA),,,4 - 0,11:3 11:6 11:8 11:3,BERTIN Christophe,2005
US Open Fort Lauderdale 2005,2005-07-07,CHIU Peter,DUBINA Samson,CAN,USA,4,3,"5,11,11,11,8,6,11|11,5,2,6,11,11,2",,GRAND_SLAM,MS,1739,Qualification,CHIU Peter (CAN),DUBINA Samson (USA),,,4 - 3,5:11 11:5 11:2 11:6 8:11 6:11 11:2,CHIU Peter,2005
US Open Fort Lauderdale 2005,2005-07-07,CHO Eonrae,DUBINA Samson,KOR,USA,4,0,"11,11,11,11|4,7,8,5",QR2,GRAND_SLAM,MS,1739,Qualification,CHO Eonrae (KOR),DUBINA Samson (USA),,,4 - 0,11:4 11:7 11:8 11:5,CHO Eonrae,2005
