tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
Volkswagen China vs. World Team Challenge Match Shanghai 2004,2004-12-14,JOO Saehyuk,MA Long,KOR,CHN,3,1,"11,12,11,11|8,14,6,8",,WTT_FEEDER,MT,1928,Main Draw,JOO Saehyuk (KOR),MA Long (CHN),,,1 - 3,8:11 14:12 6:11 8:11,JOO Saehyuk,2009
World Team Table Tennis Championships Doha 2004,2004-03-01,LEE Eunsil,HUANG Yi-Hua,KOR,TPE,3,0,"12,11,11|10,4,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,LEE Eunsil (KOR),HUANG Yi-Hua (TPE),,,3 - 0,12:10 11:4 11:9,LEE Eunsil,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KIM Kyungah,LU Yun-Feng,KOR,TPE,3,1,"11,9,11,11|6,11,4,3",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,KIM Kyungah (KOR),LU Yun-Feng (TPE),,,3 - 1,11:6 9:11 11:4 11:3,KIM Kyungah,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,GUO Yue,ZHANG Rui,CHN,HKG,3,1,"9,11,11,11|11,6,9,7",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,GUO Yue (CHN),ZHANG Rui (HKG),,,1 - 3,11:9 6:11 9:11 7:11,GUO Yue,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,WANG Nan,LAU Sui Fei,CHN,HKG,3,2,"11,6,11,9,11|9,11,6,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,WANG Nan (CHN),LAU Sui Fei (HKG),,,2 - 3,9:11 11:6 6:11 11:9 6:11,WANG Nan,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,ZHANG Yining,TIE Yana,CHN,HKG,3,1,"12,9,11,12|10,11,8,10",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,ZHANG Yining (CHN),TIE Yana (HKG),,,1 - 3,10:12 11:9 8:11 10:12,ZHANG Yining,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,ZHANG Rui,FUJINUMA Ai,HKG,JPN,3,0,"12,11,11|10,4,7",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,ZHANG Rui (HKG),FUJINUMA Ai (JPN),,,0 - 3,10:12 4:11 7:11,ZHANG Rui,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,TIE Yana,FUKUHARA Ai,HKG,JPN,3,0,"11,11,11|6,7,6",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,TIE Yana (HKG),FUKUHARA Ai (JPN),,,0 - 3,6:11 7:11 6:11,TIE Yana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LAU Sui Fei,UMEMURA Aya,HKG,JPN,3,0,"11,11,12|6,7,10",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,LAU Sui Fei (HKG),UMEMURA Aya (JPN),,,0 - 3,6:11 7:11 10:12,LAU Sui Fei,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LAU Sui Fei,LEE Eunsil,HKG,KOR,3,0,"11,11,13|7,7,11",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,LAU Sui Fei (HKG),LEE Eunsil (KOR),,,0 - 3,7:11 7:11 11:13,LAU Sui Fei,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KIM Kyungah,TIE Yana,KOR,HKG,3,2,"11,9,13,9,11|9,11,11,11,8",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,KIM Kyungah (KOR),TIE Yana (HKG),,,3 - 2,11:9 9:11 13:11 9:11 11:8,KIM Kyungah,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,ZHANG Rui,SUK Eunmi,HKG,KOR,3,1,"7,11,13,11|11,5,11,9",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,ZHANG Rui (HKG),SUK Eunmi (KOR),,,1 - 3,11:7 5:11 11:13 9:11,ZHANG Rui,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,TIE Yana,LEE Eunsil,HKG,KOR,3,0,"11,11,11|5,5,6",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,TIE Yana (HKG),LEE Eunsil (KOR),,,0 - 3,5:11 5:11 6:11,TIE Yana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KIM Kyungah,LAU Sui Fei,KOR,HKG,3,1,"11,13,14,9|7,11,12,11",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,KIM Kyungah (KOR),LAU Sui Fei (HKG),,,3 - 1,11:7 13:11 14:12 9:11,KIM Kyungah,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,WANG Nan,FUKUHARA Ai,CHN,JPN,3,0,"11,11,11|5,8,5",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,WANG Nan (CHN),FUKUHARA Ai (JPN),,,0 - 3,5:11 8:11 5:11,WANG Nan,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,UMEMURA Aya,ZHANG Yining,JPN,CHN,3,2,"11,5,9,11,13|6,11,11,8,11",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,UMEMURA Aya (JPN),ZHANG Yining (CHN),,,3 - 2,11:6 5:11 9:11 11:8 13:11,UMEMURA Aya,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,FUJINUMA Ai,LI Ju,JPN,CHN,3,2,"11,11,7,5,11|4,9,11,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,FUJINUMA Ai (JPN),LI Ju (CHN),,,3 - 2,11:4 11:9 7:11 5:11 11:6,FUJINUMA Ai,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,ZHANG Yining,FUKUHARA Ai,CHN,JPN,3,0,"11,11,11|7,4,5",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,ZHANG Yining (CHN),FUKUHARA Ai (JPN),,,0 - 3,7:11 4:11 5:11,ZHANG Yining,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,WANG Nan,UMEMURA Aya,CHN,JPN,3,1,"11,11,6,12|3,8,11,10",,WORLD_CHAMPIONSHIPS,WT,949,Main Draw,WANG Nan (CHN),UMEMURA Aya (JPN),,,1 - 3,3:11 8:11 11:6 10:12,WANG Nan,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HOF Cathry,FERLIANA Christine,NED,INA,3,1,"11,9,11,11|5,11,5,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HOF Cathry (NED),FERLIANA Christine (INA),,,3 - 1,11:5 9:11 11:5 11:7,HOF Cathry,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,FERLIANA Christine,CREEMERS Linda,INA,NED,3,1,"9,11,11,11|11,9,7,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,FERLIANA Christine (INA),CREEMERS Linda (NED),,,1 - 3,11:9 9:11 7:11 9:11,FERLIANA Christine,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,VAN ULSEN Sigrid,JUSMA Ceria Nilasari,NED,INA,3,0,"12,11,11|10,3,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,VAN ULSEN Sigrid (NED),JUSMA Ceria Nilasari (INA),,,3 - 0,12:10 11:3 11:6,VAN ULSEN Sigrid,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MUTLU Nevin,MOROZOVA Marina,TUR,EST,3,0,"11,11,11|7,6,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MUTLU Nevin (TUR),MOROZOVA Marina (EST),,,0 - 3,7:11 6:11 7:11,MUTLU Nevin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MUTLU Nevin,LATT Katlin,TUR,EST,3,1,"11,13,11,11|5,15,8,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MUTLU Nevin (TUR),LATT Katlin (EST),,,1 - 3,5:11 15:13 8:11 5:11,MUTLU Nevin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MOROZOVA Marina,OZTURK Bilgen,EST,TUR,3,1,"13,11,12,11|11,9,14,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MOROZOVA Marina (EST),OZTURK Bilgen (TUR),,,3 - 1,13:11 11:9 12:14 11:7,MOROZOVA Marina,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,DEGTIAR Ioulia,BEDOYA Natalia,CAN,COL,3,0,"11,11,11|6,6,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,DEGTIAR Ioulia (CAN),BEDOYA Natalia (COL),,,3 - 0,11:6 11:6 11:5,DEGTIAR Ioulia,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,PRITULO Olga,RUANO Lady,ISR,COL,3,1,"5,11,11,11|11,6,5,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,PRITULO Olga (ISR),RUANO Lady (COL),,,3 - 1,5:11 11:6 11:5 11:7,PRITULO Olga,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KRAVCHENKO Marina,MEDINA Paula,ISR,COL,3,0,"11,11,11|7,5,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,KRAVCHENKO Marina (ISR),MEDINA Paula (COL),,,3 - 0,11:7 11:5 11:8,KRAVCHENKO Marina,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,CREEMERS Linda,OZTURK Bilgen,NED,TUR,3,0,"11,11,11|6,8,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,CREEMERS Linda (NED),OZTURK Bilgen (TUR),,,3 - 0,11:6 11:8 11:9,CREEMERS Linda,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MUTLU Nevin,NOUWEN Carla,TUR,NED,3,0,"11,11,11|8,7,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MUTLU Nevin (TUR),NOUWEN Carla (NED),,,0 - 3,8:11 7:11 6:11,MUTLU Nevin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HOF Cathry,SEN Ayse,NED,TUR,3,0,"11,11,11|7,6,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HOF Cathry (NED),SEN Ayse (TUR),,,3 - 0,11:7 11:6 11:7,HOF Cathry,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MUTLU Nevin,CREEMERS Linda,TUR,NED,3,2,"11,9,5,11,11|6,11,11,6,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MUTLU Nevin (TUR),CREEMERS Linda (NED),,,2 - 3,6:11 11:9 11:5 6:11 8:11,MUTLU Nevin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,NOUWEN Carla,OZTURK Bilgen,NED,TUR,3,1,"11,7,11,11|5,11,8,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,NOUWEN Carla (NED),OZTURK Bilgen (TUR),,,3 - 1,11:5 7:11 11:8 11:8,NOUWEN Carla,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,BEDOYA Natalia,JUSMA Ceria Nilasari,COL,INA,3,1,"11,6,11,11|3,11,7,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,BEDOYA Natalia (COL),JUSMA Ceria Nilasari (INA),,,3 - 1,11:3 6:11 11:7 11:7,BEDOYA Natalia,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MEDINA Paula,FERLIANA Christine,COL,INA,3,0,"11,11,11|8,7,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MEDINA Paula (COL),FERLIANA Christine (INA),,,3 - 0,11:8 11:7 11:7,MEDINA Paula,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,RUANO Lady,FERLIANA Christine,COL,INA,3,1,"11,11,7,11|6,6,11,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,RUANO Lady (COL),FERLIANA Christine (INA),,,3 - 1,11:6 11:6 7:11 11:9,RUANO Lady,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MOROZOVA Marina,KRAVCHENKO Marina,EST,ISR,3,0,"11,11,11|3,5,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MOROZOVA Marina (EST),KRAVCHENKO Marina (ISR),,,3 - 0,11:3 11:5 11:6,MOROZOVA Marina,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LATT Katlin,DEGTIAR Ioulia,EST,CAN,3,0,"11,11,11|6,8,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,LATT Katlin (EST),DEGTIAR Ioulia (CAN),,,3 - 0,11:6 11:8 11:6,LATT Katlin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,PRITULO Olga,MOROZOVA Marina,ISR,EST,3,2,"11,8,11,9,11|2,11,5,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,PRITULO Olga (ISR),MOROZOVA Marina (EST),,,2 - 3,2:11 11:8 5:11 11:9 6:11,PRITULO Olga,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,RUANO Lady,MUTLU Nevin,COL,TUR,3,0,"11,11,11|6,9,2",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,RUANO Lady (COL),MUTLU Nevin (TUR),,,3 - 0,11:6 11:9 11:2,RUANO Lady,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,BEDOYA Natalia,OZTURK Bilgen,COL,TUR,3,0,"11,11,11|4,4,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,BEDOYA Natalia (COL),OZTURK Bilgen (TUR),,,3 - 0,11:4 11:4 11:8,BEDOYA Natalia,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MEDINA Paula,MUTLU Nevin,COL,TUR,3,0,"11,11,11|6,2,2",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MEDINA Paula (COL),MUTLU Nevin (TUR),,,3 - 0,11:6 11:2 11:2,MEDINA Paula,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,SEN Ayse,RUANO Lady,TUR,COL,3,1,"10,11,14,11|12,4,12,1",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,SEN Ayse (TUR),RUANO Lady (COL),,,1 - 3,12:10 4:11 12:14 1:11,SEN Ayse,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LATT Katlin,CREEMERS Linda,EST,NED,3,1,"11,11,9,11|8,7,11,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,LATT Katlin (EST),CREEMERS Linda (NED),,,3 - 1,11:8 11:7 9:11 11:7,LATT Katlin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,VAN ULSEN Sigrid,MOROZOVA Marina,NED,EST,3,1,"11,11,6,11|8,9,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,VAN ULSEN Sigrid (NED),MOROZOVA Marina (EST),,,1 - 3,8:11 9:11 11:6 6:11,VAN ULSEN Sigrid,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LATT Katlin,VAN ULSEN Sigrid,EST,NED,3,0,"11,11,11|6,7,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,LATT Katlin (EST),VAN ULSEN Sigrid (NED),,,3 - 0,11:6 11:7 11:7,LATT Katlin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,CREEMERS Linda,MOROZOVA Marina,NED,EST,3,1,"10,11,11,11|12,8,7,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,CREEMERS Linda (NED),MOROZOVA Marina (EST),,,1 - 3,12:10 8:11 7:11 8:11,CREEMERS Linda,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,JUSMA Ceria Nilasari,KRAVCHENKO Marina,INA,ISR,3,0,"15,11,11|13,6,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,JUSMA Ceria Nilasari (INA),KRAVCHENKO Marina (ISR),,,3 - 0,15:13 11:6 11:9,JUSMA Ceria Nilasari,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,DEGTIAR Ioulia,FERLIANA Christine,CAN,INA,3,0,"12,12,11|10,10,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,DEGTIAR Ioulia (CAN),FERLIANA Christine (INA),,,0 - 3,10:12 10:12 5:11,DEGTIAR Ioulia,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,FERLIANA Christine,KRAVCHENKO Marina,INA,ISR,3,0,"17,11,11|15,9,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,FERLIANA Christine (INA),KRAVCHENKO Marina (ISR),,,3 - 0,17:15 11:9 11:8,FERLIANA Christine,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,JUSMA Ceria Nilasari,PRITULO Olga,INA,ISR,3,0,"11,11,11|3,9,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,JUSMA Ceria Nilasari (INA),PRITULO Olga (ISR),,,3 - 0,11:3 11:9 11:5,JUSMA Ceria Nilasari,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HARTMANN Carole,DRINKHALL Joanna,LUX,ENG,3,0,"11,11,11|2,5,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HARTMANN Carole (LUX),DRINKHALL Joanna (ENG),,,0 - 3,2:11 5:11 5:11,HARTMANN Carole,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,LOWER Helen,REGENWETTER Peggy,ENG,LUX,3,1,"9,11,13,11|11,2,11,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,LOWER Helen (ENG),REGENWETTER Peggy (LUX),,,3 - 1,9:11 11:2 13:11 11:5,LOWER Helen,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HAAN Simone,WALKER Georgina,LUX,ENG,3,2,"11,8,8,12,14|2,11,11,10,12",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HAAN Simone (LUX),WALKER Georgina (ENG),,,2 - 3,2:11 11:8 11:8 10:12 12:14,HAAN Simone,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,DRINKHALL Joanna,REGENWETTER Peggy,ENG,LUX,3,0,"11,11,11|4,5,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,DRINKHALL Joanna (ENG),REGENWETTER Peggy (LUX),,,3 - 0,11:4 11:5 11:5,DRINKHALL Joanna,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HARTMANN Carole,LOWER Helen,LUX,ENG,3,0,"12,11,11|10,4,7",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HARTMANN Carole (LUX),LOWER Helen (ENG),,,0 - 3,10:12 4:11 7:11,HARTMANN Carole,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,NEVES Ana,WENNBERG Lill Kristin,POR,NOR,3,0,"11,12,13|9,10,11",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,NEVES Ana (POR),WENNBERG Lill Kristin (NOR),,,3 - 0,11:9 12:10 13:11,NEVES Ana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KARLSEN Ungvild,GONCALVES Paula Susana,NOR,POR,3,1,"4,12,11,11|11,10,9,2",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,KARLSEN Ungvild (NOR),GONCALVES Paula Susana (POR),,,1 - 3,11:4 10:12 9:11 2:11,KARLSEN Ungvild,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,NEVES Ana,KARLSEN Ungvild,POR,NOR,3,1,"11,5,11,11|6,11,7,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,NEVES Ana (POR),KARLSEN Ungvild (NOR),,,3 - 1,11:6 5:11 11:7 11:6,NEVES Ana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,WENNBERG Lill Kristin,GONCALVES Paula Susana,NOR,POR,3,0,"11,11,11|2,9,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,WENNBERG Lill Kristin (NOR),GONCALVES Paula Susana (POR),,,0 - 3,2:11 9:11 5:11,WENNBERG Lill Kristin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MITITEL Irina,MCGREEVY Michelle,MDA,IRL,3,1,"12,11,8,11|10,6,11,4",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MITITEL Irina (MDA),MCGREEVY Michelle (IRL),,,3 - 1,12:10 11:6 8:11 11:4,MITITEL Irina,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MOCROUSOV Elena,GAO Jing Yi,MDA,IRL,3,2,"6,11,11,8,11|11,7,7,11,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MOCROUSOV Elena (MDA),GAO Jing Yi (IRL),,,3 - 2,6:11 11:7 11:7 8:11 11:5,MOCROUSOV Elena,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KIRITSA Liudmila,FUSCO Tara,RUS,IRL,3,0,"11,11,11|6,5,3",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,KIRITSA Liudmila (RUS),FUSCO Tara (IRL),,,3 - 0,11:6 11:5 11:3,KIRITSA Liudmila,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,SILVA Ana,WALKER Georgina,POR,ENG,3,0,"11,11,12|4,6,10",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,SILVA Ana (POR),WALKER Georgina (ENG),,,3 - 0,11:4 11:6 12:10,SILVA Ana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,NEVES Ana,LOWER Helen,POR,ENG,3,0,"11,12,11|8,10,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,NEVES Ana (POR),LOWER Helen (ENG),,,3 - 0,11:8 12:10 11:6,NEVES Ana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,GONCALVES Paula Susana,DRINKHALL Joanna,POR,ENG,3,1,"8,12,11,15|11,10,9,13",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,GONCALVES Paula Susana (POR),DRINKHALL Joanna (ENG),,,3 - 1,8:11 12:10 11:9 15:13,GONCALVES Paula Susana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,GAO Jing Yi,REGENWETTER Peggy,IRL,LUX,3,0,"11,11,11|8,7,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,GAO Jing Yi (IRL),REGENWETTER Peggy (LUX),,,3 - 0,11:8 11:7 11:9,GAO Jing Yi,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MCGREEVY Michelle,HARTMANN Carole,IRL,LUX,3,1,"11,8,11,11|5,11,5,9",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MCGREEVY Michelle (IRL),HARTMANN Carole (LUX),,,3 - 1,11:5 8:11 11:5 11:9,MCGREEVY Michelle,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,FUSCO Tara,REGENWETTER Peggy,IRL,LUX,3,0,"11,11,11|2,1,4",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,FUSCO Tara (IRL),REGENWETTER Peggy (LUX),,,3 - 0,11:2 11:1 11:4,FUSCO Tara,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HAAN Simone,GAO Jing Yi,LUX,IRL,3,0,"13,11,11|11,8,4",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HAAN Simone (LUX),GAO Jing Yi (IRL),,,0 - 3,11:13 8:11 4:11,HAAN Simone,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MITITEL Irina,WENNBERG Lill Kristin,MDA,NOR,3,2,"10,11,11,10,11|12,6,7,12,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MITITEL Irina (MDA),WENNBERG Lill Kristin (NOR),,,3 - 2,10:12 11:6 11:7 10:12 11:8,MITITEL Irina,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MOCROUSOV Elena,KARLSEN Ungvild,MDA,NOR,3,0,"11,11,11|4,9,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MOCROUSOV Elena (MDA),KARLSEN Ungvild (NOR),,,3 - 0,11:4 11:9 11:6,MOCROUSOV Elena,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MCGREEVY Michelle,GONCALVES Paula Susana,IRL,POR,3,1,"11,11,9,11|6,9,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MCGREEVY Michelle (IRL),GONCALVES Paula Susana (POR),,,3 - 1,11:6 11:9 9:11 11:6,MCGREEVY Michelle,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,SILVA Ana,GAO Jing Yi,POR,IRL,3,0,"11,11,11|9,7,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,SILVA Ana (POR),GAO Jing Yi (IRL),,,0 - 3,9:11 7:11 6:11,SILVA Ana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,MCGREEVY Michelle,SILVA Ana,IRL,POR,3,1,"11,11,6,11|6,6,11,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,MCGREEVY Michelle (IRL),SILVA Ana (POR),,,3 - 1,11:6 11:6 6:11 11:6,MCGREEVY Michelle,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,GONCALVES Paula Susana,GAO Jing Yi,POR,IRL,3,2,"11,13,11,6,11|6,15,6,11,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,GONCALVES Paula Susana (POR),GAO Jing Yi (IRL),,,2 - 3,6:11 15:13 6:11 11:6 5:11,GONCALVES Paula Susana,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,FUSCO Tara,NEVES Ana,IRL,POR,3,0,"12,11,11|10,8,5",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,FUSCO Tara (IRL),NEVES Ana (POR),,,3 - 0,12:10 11:8 11:5,FUSCO Tara,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,WENNBERG Lill Kristin,DRINKHALL Joanna,NOR,ENG,3,0,"11,11,11|5,9,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,WENNBERG Lill Kristin (NOR),DRINKHALL Joanna (ENG),,,3 - 0,11:5 11:9 11:8,WENNBERG Lill Kristin,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,KARLSEN Ungvild,LOWER Helen,NOR,ENG,3,1,"6,11,11,11|11,5,9,3",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,KARLSEN Ungvild (NOR),LOWER Helen (ENG),,,3 - 1,6:11 11:5 11:9 11:3,KARLSEN Ungvild,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HARTMANN Carole,MITITEL Irina,LUX,MDA,3,0,"11,11,11|8,8,6",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HARTMANN Carole (LUX),MITITEL Irina (MDA),,,3 - 0,11:8 11:8 11:6,HARTMANN Carole,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,HAAN Simone,KIRITSA Liudmila,LUX,RUS,3,1,"11,7,11,12|7,11,4,10",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,HAAN Simone (LUX),KIRITSA Liudmila (RUS),,,3 - 1,11:7 7:11 11:4 12:10,HAAN Simone,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,REGENWETTER Peggy,MOCROUSOV Elena,LUX,MDA,3,2,"11,11,9,9,13|8,6,11,11,11",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,REGENWETTER Peggy (LUX),MOCROUSOV Elena (MDA),,,3 - 2,11:8 11:6 9:11 9:11 13:11,REGENWETTER Peggy,2004
World Team Table Tennis Championships Doha 2004,2004-03-01,BEH Lee Wei,CADA Petra,MAS,CAN,3,0,"11,11,11|6,8,8",,WORLD_CHAMPIONSHIPS,WT,949,Qualification,BEH Lee Wei (MAS),CADA Petra (CAN),,,3 - 0,11:6 11:8 11:8,BEH Lee Wei,2004
