tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
World Tour German Open Berlin 2016,2016-01-27,KIM Jiho,KATO Miyu,KOR,JPN,3,1,"11,11,8,11|8,8,11,7",R16,GRAND_SLAM,U21WS,25,Main Draw,KATO Miyu (JPN),KIM Jiho (KOR),,,1 - 3,8:11 8:11 11:8 7:11,KIM Jiho,2016
World Tour German Open Berlin 2016,2016-01-27,HAYATA Hina,MITTELHAM Nina,JPN,GER,3,0,"11,11,11|5,9,7",R16,GRAND_SLAM,U21WS,25,Main Draw,MITTELHAM Nina (GER),HAYATA Hina (JPN),,,0 - 3,5:11 9:11 7:11,HAYATA Hina,2016
World Tour German Open Berlin 2016,2016-01-27,LIN Ye,LEE Zion,CAN,KOR,3,2,"11,11,8,8,11|9,9,11,11,7",R16,GRAND_SLAM,U21WS,25,Main Draw,LIN Ye (CAN),LEE Zion (KOR),,,3 - 2,11:9 11:9 8:11 8:11 11:7,LIN Ye,2016
World Tour German Open Berlin 2016,2016-01-27,SATO Hitomi,MORI Sakura,JPN,JPN,3,2,"10,11,3,11,11|12,9,11,8,8",R16,GRAND_SLAM,U21WS,25,Main Draw,MORI Sakura (JPN),SATO Hitomi (JPN),,,2 - 3,12:10 9:11 11:3 8:11 8:11,SATO Hitomi,2016
World Tour German Open Berlin 2016,2016-01-27,ZENG Jian,HIRANO Miu,SGP,JPN,3,1,"12,4,11,11|10,11,5,5",QuarterFinal,GRAND_SLAM,U21WS,25,Main Draw,HIRANO Miu (JPN),ZENG Jian (SGP),,,1 - 3,10:12 11:4 5:11 5:11,ZENG Jian,2016
World Tour German Open Berlin 2016,2016-01-27,HAMAMOTO Yui,MAEDA Miyu,AUT,JPN,3,1,"11,11,12,12|8,8,14,10",QuarterFinal,GRAND_SLAM,U21WS,25,Main Draw,HAMAMOTO Yui (AUT),MAEDA Miyu (JPN),,,3 - 1,11:8 11:8 12:14 12:10,HAMAMOTO Yui,2016
World Tour German Open Berlin 2016,2016-01-27,HAYATA Hina,KIM Jiho,JPN,KOR,3,1,"9,11,11,11|11,5,8,5",QuarterFinal,GRAND_SLAM,U21WS,25,Main Draw,KIM Jiho (KOR),HAYATA Hina (JPN),,,1 - 3,11:9 5:11 8:11 5:11,HAYATA Hina,2016
World Tour German Open Berlin 2016,2016-01-27,SATO Hitomi,LIN Ye,JPN,CAN,3,1,"12,11,11,11|14,7,6,5",QuarterFinal,GRAND_SLAM,U21WS,25,Main Draw,LIN Ye (CAN),SATO Hitomi (JPN),,,1 - 3,14:12 7:11 6:11 5:11,SATO Hitomi,2016
World Tour German Open Berlin 2016,2016-01-27,HAMAMOTO Yui,ZENG Jian,AUT,SGP,3,2,"11,11,3,7,11|9,6,11,11,8",SemiFinal,GRAND_SLAM,U21WS,25,Main Draw,ZENG Jian (SGP),HAMAMOTO Yui (AUT),,,2 - 3,9:11 6:11 11:3 11:7 8:11,HAMAMOTO Yui,2016
World Tour German Open Berlin 2016,2016-01-27,HAYATA Hina,SATO Hitomi,JPN,JPN,3,0,"11,11,11|9,5,4",SemiFinal,GRAND_SLAM,U21WS,25,Main Draw,HAYATA Hina (JPN),SATO Hitomi (JPN),,,3 - 0,11:9 11:5 11:4,HAYATA Hina,2016
World Tour German Open Berlin 2016,2016-01-27,HAMAMOTO Yui,HAYATA Hina,AUT,JPN,3,1,"5,12,11,11|11,10,6,6",Final,GRAND_SLAM,U21WS,25,Main Draw,HAMAMOTO Yui (AUT),HAYATA Hina (JPN),,,3 - 1,5:11 12:10 11:6 11:6,HAMAMOTO Yui,2016
World Tour German Open Berlin 2016,2016-01-27,LIM Jonghoon,BOCKOVEN Chase,KOR,USA,4,0,"11,11,11,11|3,4,8,3",256,GRAND_SLAM,MS,25,Qualification,LIM Jonghoon (KOR),BOCKOVEN Chase (USA),,,4 - 0,11:3 11:4 11:8 11:3,LIM Jonghoon,2016
World Tour German Open Berlin 2016,2016-01-27,OIKAWA Mizuki,HAZZAA Walaaeldin,JPN,EGY,4,0,"11,11,11,12|8,6,8,10",256,GRAND_SLAM,MS,25,Qualification,OIKAWA Mizuki (JPN),HAZZAA Walaaeldin (EGY),,,4 - 0,11:8 11:6 11:8 12:10,OIKAWA Mizuki,2016
World Tour German Open Berlin 2016,2016-01-27,SALIFOU Abdel-Kader,URSU Vladislav,BEN,MDA,4,0,"11,13,11,11|4,11,4,4",256,GRAND_SLAM,MS,25,Qualification,URSU Vladislav (MDA),SALIFOU Abdel-Kader (BEN),,,0 - 4,4:11 11:13 4:11 4:11,SALIFOU Abdel-Kader,2016
World Tour German Open Berlin 2016,2016-01-27,PARK Ganghyeon,PLATONOV Pavel,KOR,BLR,4,1,"10,11,13,11,11|12,4,11,8,9",256,GRAND_SLAM,MS,25,Qualification,PLATONOV Pavel (BLR),PARK Ganghyeon (KOR),,,1 - 4,12:10 4:11 11:13 8:11 9:11,PARK Ganghyeon,2016
World Tour German Open Berlin 2016,2016-01-27,NUYTINCK Cedric,KHEROUF Sami,BEL,ALG,4,0,"11,11,12,11|5,2,10,9",256,GRAND_SLAM,MS,25,Qualification,NUYTINCK Cedric (BEL),KHEROUF Sami (ALG),,,4 - 0,11:5 11:2 12:10 11:9,NUYTINCK Cedric,2016
World Tour German Open Berlin 2016,2016-01-27,IONESCU Ovidiu,BOURIAH Larbi,ROU,ALG,4,0,"11,11,11,11|6,7,4,4",256,GRAND_SLAM,MS,25,Qualification,IONESCU Ovidiu (ROU),BOURIAH Larbi (ALG),,,4 - 0,11:6 11:7 11:4 11:4,IONESCU Ovidiu,2016
World Tour German Open Berlin 2016,2016-01-27,SALEH Ahmed,PUTUNTICA Andrei,EGY,MDA,4,1,"11,11,9,11,11|3,5,11,4,8",256,GRAND_SLAM,MS,25,Qualification,PUTUNTICA Andrei (MDA),SALEH Ahmed (EGY),,,1 - 4,3:11 5:11 11:9 4:11 8:11,SALEH Ahmed,2016
World Tour German Open Berlin 2016,2016-01-27,VALUCH Alexander,JEVTOVIC Marko,SVK,SRB,4,0,"12,11,11,11|10,9,8,9",256,GRAND_SLAM,MS,25,Qualification,VALUCH Alexander (SVK),JEVTOVIC Marko (SRB),,,4 - 0,12:10 11:9 11:8 11:9,VALUCH Alexander,2016
World Tour German Open Berlin 2016,2016-01-27,ANTHONY Amalraj,KWAN Man Ho,IND,HKG,4,1,"11,11,6,11,11|2,9,11,9,7",256,GRAND_SLAM,MS,25,Qualification,KWAN Man Ho (HKG),ANTHONY Amalraj (IND),,,1 - 4,2:11 9:11 11:6 9:11 7:11,ANTHONY Amalraj,2016
World Tour German Open Berlin 2016,2016-01-27,SHVETC Kirill,MADRID Marcos,RUS,MEX,4,2,"11,3,9,11,11,13|6,11,11,8,7,11",256,GRAND_SLAM,MS,25,Qualification,MADRID Marcos (MEX),SHVETC Kirill (RUS),,,2 - 4,6:11 11:3 11:9 8:11 7:11 11:13,SHVETC Kirill,2016
World Tour German Open Berlin 2016,2016-01-27,SEREDA Peter,OMRANI Seyed Pourya,SVK,IRI,4,3,"9,10,11,7,12,11,11|11,12,6,11,10,9,8",256,GRAND_SLAM,MS,25,Qualification,SEREDA Peter (SVK),OMRANI Seyed Pourya (IRI),,,4 - 3,9:11 10:12 11:6 7:11 12:10 11:9 11:8,SEREDA Peter,2016
World Tour German Open Berlin 2016,2016-01-27,VRABLIK Jiri,PENG Wang-Wei,CZE,TPE,4,1,"11,11,9,11,11|6,9,11,4,3",256,GRAND_SLAM,MS,25,Qualification,PENG Wang-Wei (TPE),VRABLIK Jiri (CZE),,,1 - 4,6:11 9:11 11:9 4:11 3:11,VRABLIK Jiri,2016
World Tour German Open Berlin 2016,2016-01-27,DESAI Harmeet,ZAKHAROV Dmitry,IND,RUS,4,1,"11,11,13,7,11|5,7,11,11,8",256,GRAND_SLAM,MS,25,Qualification,DESAI Harmeet (IND),ZAKHAROV Dmitry (RUS),,,4 - 1,11:5 11:7 13:11 7:11 11:8,DESAI Harmeet,2016
World Tour German Open Berlin 2016,2016-01-27,ZHAI Yujia,KOBES Kristian,DEN,SVK,4,0,"11,11,11,11|6,7,4,4",256,GRAND_SLAM,MS,25,Qualification,ZHAI Yujia (DEN),KOBES Kristian (SVK),,,4 - 0,11:6 11:7 11:4 11:4,ZHAI Yujia,2016
World Tour German Open Berlin 2016,2016-01-27,LAMBIET Florent,BARABANOV Kiryl,BEL,BLR,4,0,"11,11,11,11|4,8,9,8",256,GRAND_SLAM,MS,25,Qualification,LAMBIET Florent (BEL),BARABANOV Kiryl (BLR),,,4 - 0,11:4 11:8 11:9 11:8,LAMBIET Florent,2016
World Tour German Open Berlin 2016,2016-01-27,MUTTI Leonardo,GUNDUZ Ibrahim,ITA,TUR,4,0,"11,11,13,11|7,9,11,5",256,GRAND_SLAM,MS,25,Qualification,GUNDUZ Ibrahim (TUR),MUTTI Leonardo (ITA),,,0 - 4,7:11 9:11 11:13 5:11,MUTTI Leonardo,2016
World Tour German Open Berlin 2016,2016-01-27,REED Daniel,KLEIN Dennis,ENG,GER,4,1,"15,11,8,11,11|13,9,11,7,7",256,GRAND_SLAM,MS,25,Qualification,KLEIN Dennis (GER),REED Daniel (ENG),,,1 - 4,13:15 9:11 11:8 7:11 7:11,REED Daniel,2016
World Tour German Open Berlin 2016,2016-01-27,OLAH Benedek,GADIEV Vildan,FIN,RUS,4,1,"11,11,9,11,11|7,5,11,5,6",256,GRAND_SLAM,MS,25,Qualification,OLAH Benedek (FIN),GADIEV Vildan (RUS),,,4 - 1,11:7 11:5 9:11 11:5 11:6,OLAH Benedek,2016
World Tour German Open Berlin 2016,2016-01-27,ROBLES Alvaro,GAUZY Paul,ESP,FRA,4,1,"7,11,12,11,11|11,7,10,6,6",256,GRAND_SLAM,MS,25,Qualification,ROBLES Alvaro (ESP),GAUZY Paul (FRA),,,4 - 1,7:11 11:7 12:10 11:6 11:6,ROBLES Alvaro,2016
World Tour German Open Berlin 2016,2016-01-27,QIU Dang,ALAMIAN Nima,GER,IRI,4,3,"11,11,5,7,6,11,11|9,6,11,11,11,8,4",256,GRAND_SLAM,MS,25,Qualification,ALAMIAN Nima (IRI),QIU Dang (GER),,,3 - 4,9:11 6:11 11:5 11:7 11:6 8:11 4:11,QIU Dang,2016
World Tour German Open Berlin 2016,2016-01-27,CHEN Feng,SERDAROGLU David,SGP,AUT,4,3,"11,7,11,10,11,11,11|9,11,13,12,7,7,7",256,GRAND_SLAM,MS,25,Qualification,SERDAROGLU David (AUT),CHEN Feng (SGP),,,3 - 4,9:11 11:7 13:11 12:10 7:11 7:11 7:11,CHEN Feng,2016
World Tour German Open Berlin 2016,2016-01-27,PAIKOV Mikhail,INDEHERBERG Julien,RUS,BEL,4,0,"14,11,11,12|12,6,7,10",256,GRAND_SLAM,MS,25,Qualification,INDEHERBERG Julien (BEL),PAIKOV Mikhail (RUS),,,0 - 4,12:14 6:11 7:11 10:12,PAIKOV Mikhail,2016
World Tour German Open Berlin 2016,2016-01-27,SZOCS Hunor,THERIAULT Pierre-Luc,ROU,CAN,4,2,"7,11,11,7,11,11|11,5,7,11,6,4",256,GRAND_SLAM,MS,25,Qualification,SZOCS Hunor (ROU),THERIAULT Pierre-Luc (CAN),,,4 - 2,7:11 11:5 11:7 7:11 11:6 11:4,SZOCS Hunor,2016
World Tour German Open Berlin 2016,2016-01-27,LASHIN Elsayed,CHERNOV Konstantin,EGY,RUS,4,1,"11,11,11,11,11|6,3,13,8,5",256,GRAND_SLAM,MS,25,Qualification,CHERNOV Konstantin (RUS),LASHIN Elsayed (EGY),,,1 - 4,6:11 3:11 13:11 8:11 5:11,LASHIN Elsayed,2016
World Tour German Open Berlin 2016,2016-01-27,HUANG Sheng-Sheng,FUJIMURA Tomoya,TPE,JPN,4,3,"11,4,11,3,11,7,11|9,11,6,11,8,11,7",256,GRAND_SLAM,MS,25,Qualification,HUANG Sheng-Sheng (TPE),FUJIMURA Tomoya (JPN),,,4 - 3,11:9 4:11 11:6 3:11 11:8 7:11 11:7,HUANG Sheng-Sheng,2016
World Tour German Open Berlin 2016,2016-01-27,CIOTI Constantin,ALLEGRO Martin,ROU,BEL,4,2,"11,11,9,11,6,11|5,6,11,8,11,8",256,GRAND_SLAM,MS,25,Qualification,ALLEGRO Martin (BEL),CIOTI Constantin (ROU),,,2 - 4,5:11 6:11 11:9 8:11 11:6 8:11,CIOTI Constantin,2016
World Tour German Open Berlin 2016,2016-01-27,FEJER-KONNERTH Zoltan,AKKUZU Can,GER,FRA,4,3,"11,7,11,9,11,7,11|5,11,9,11,7,11,4",256,GRAND_SLAM,MS,25,Qualification,FEJER-KONNERTH Zoltan (GER),AKKUZU Can (FRA),,,4 - 3,11:5 7:11 11:9 9:11 11:7 7:11 11:4,FEJER-KONNERTH Zoltan,2016
World Tour German Open Berlin 2016,2016-01-27,SAMBE Kohei,ISMAILOV Sadi,JPN,RUS,4,1,"11,6,11,11,11|2,11,7,8,5",256,GRAND_SLAM,MS,25,Qualification,SAMBE Kohei (JPN),ISMAILOV Sadi (RUS),,,4 - 1,11:2 6:11 11:7 11:8 11:5,SAMBE Kohei,2016
World Tour German Open Berlin 2016,2016-01-27,GOLOVANOV Stanislav,PUCAR Tomislav,BUL,CRO,4,2,"2,11,15,11,11,12,11|11,8,17,8,6,12,7",256,GRAND_SLAM,MS,25,Qualification,GOLOVANOV Stanislav (BUL),PUCAR Tomislav (CRO),,,4 - 2,2:11 11:8 15:17 11:8 11:6 12:12 11:7,GOLOVANOV Stanislav,2016
World Tour German Open Berlin 2016,2016-01-27,FLORE Tristan,SZUDI Adam,FRA,HUN,4,1,"12,11,11,9,11|10,5,7,11,6",256,GRAND_SLAM,MS,25,Qualification,FLORE Tristan (FRA),SZUDI Adam (HUN),,,4 - 1,12:10 11:5 11:7 9:11 11:6,FLORE Tristan,2016
World Tour German Open Berlin 2016,2016-01-27,PAPAGEORGIOU Konstantinos,ASSAR Khalid,GRE,EGY,4,0,"11,11,11,11|8,5,9,6",256,GRAND_SLAM,MS,25,Qualification,ASSAR Khalid (EGY),PAPAGEORGIOU Konstantinos (GRE),,,0 - 4,8:11 5:11 9:11 6:11,PAPAGEORGIOU Konstantinos,2016
World Tour German Open Berlin 2016,2016-01-27,BAI He,JEAN Lauric,SVK,BEL,4,2,"11,11,9,7,12,11|5,6,11,11,10,8",256,GRAND_SLAM,MS,25,Qualification,JEAN Lauric (BEL),BAI He (SVK),,,2 - 4,5:11 6:11 11:9 11:7 10:12 8:11,BAI He,2016
World Tour German Open Berlin 2016,2016-01-27,ABIODUN Bode,LORENTZ Romain,NGR,FRA,4,1,"14,11,12,11,11|12,9,14,7,5",256,GRAND_SLAM,MS,25,Qualification,ABIODUN Bode (NGR),LORENTZ Romain (FRA),,,4 - 1,14:12 11:9 12:14 11:7 11:5,ABIODUN Bode,2016
World Tour German Open Berlin 2016,2016-01-27,KOJIC Frane,SCHREINER Florian,CRO,GER,4,1,"11,13,12,11,11|6,11,14,4,8",256,GRAND_SLAM,MS,25,Qualification,SCHREINER Florian (GER),KOJIC Frane (CRO),,,1 - 4,6:11 11:13 14:12 4:11 8:11,KOJIC Frane,2016
World Tour German Open Berlin 2016,2016-01-27,CANTERO Jesus,NG Pak Nam,ESP,HKG,4,1,"11,11,6,11,13|7,5,11,9,11",256,GRAND_SLAM,MS,25,Qualification,CANTERO Jesus (ESP),NG Pak Nam (HKG),,,4 - 1,11:7 11:5 6:11 11:9 13:11,CANTERO Jesus,2016
World Tour German Open Berlin 2016,2016-01-27,FLORITZ Philipp,RECH DALDOSSO Marco,BUL,ITA,4,0,"11,11,11,11|8,6,9,5",256,GRAND_SLAM,MS,25,Qualification,RECH DALDOSSO Marco (ITA),FLORITZ Philipp (BUL),,,0 - 4,8:11 6:11 9:11 5:11,FLORITZ Philipp,2016
World Tour German Open Berlin 2016,2016-01-27,GACINA Andrej,DUDA Benedikt,CRO,GER,4,1,"12,10,11,11,11|10,12,7,8,8",QR128,GRAND_SLAM,MS,25,Qualification,GACINA Andrej (CRO),DUDA Benedikt (GER),,,4 - 1,12:10 10:12 11:7 11:8 11:8,GACINA Andrej,2016
World Tour German Open Berlin 2016,2016-01-27,OUAICHE Stephane,LIM Jonghoon,ALG,KOR,4,2,"13,14,2,11,7,11|11,12,11,3,11,6",QR128,GRAND_SLAM,MS,25,Qualification,LIM Jonghoon (KOR),OUAICHE Stephane (ALG),,,2 - 4,11:13 12:14 11:2 3:11 11:7 6:11,OUAICHE Stephane,2016
World Tour German Open Berlin 2016,2016-01-27,DEVOS Robin,CRISAN Adrian,BEL,ROU,4,3,"11,11,7,7,6,11,15|8,5,11,11,11,9,13",QR128,GRAND_SLAM,MS,25,Qualification,CRISAN Adrian (ROU),DEVOS Robin (BEL),,,3 - 4,8:11 5:11 11:7 11:7 11:6 9:11 13:15,DEVOS Robin,2016
World Tour German Open Berlin 2016,2016-01-27,KARLSSON Mattias,OIKAWA Mizuki,SWE,JPN,4,1,"11,10,11,11,11|8,12,6,6,5",QR128,GRAND_SLAM,MS,25,Qualification,OIKAWA Mizuki (JPN),KARLSSON Mattias (SWE),,,1 - 4,8:11 12:10 6:11 6:11 5:11,KARLSSON Mattias,2016
World Tour German Open Berlin 2016,2016-01-27,STEGER Bastian,SALIFOU Abdel-Kader,GER,BEN,4,1,"11,11,9,11,11|2,7,11,2,7",QR128,GRAND_SLAM,MS,25,Qualification,STEGER Bastian (GER),SALIFOU Abdel-Kader (BEN),,,4 - 1,11:2 11:7 9:11 11:2 11:7,STEGER Bastian,2016
World Tour German Open Berlin 2016,2016-01-27,PARK Ganghyeon,LUNDQVIST Jens,KOR,SWE,4,0,"11,11,11,11|9,3,4,7",QR128,GRAND_SLAM,MS,25,Qualification,PARK Ganghyeon (KOR),LUNDQVIST Jens (SWE),,,4 - 0,11:9 11:3 11:4 11:7,PARK Ganghyeon,2016
World Tour German Open Berlin 2016,2016-01-27,PITCHFORD Liam,ZELJKO Filip,ENG,CRO,4,2,"11,13,11,11,8,11|6,11,9,13,11,8",QR128,GRAND_SLAM,MS,25,Qualification,PITCHFORD Liam (ENG),ZELJKO Filip (CRO),,,4 - 2,11:6 13:11 11:9 11:13 8:11 11:8,PITCHFORD Liam,2016
World Tour German Open Berlin 2016,2016-01-27,LI Ping,NUYTINCK Cedric,QAT,BEL,4,0,"11,11,11,11|2,4,9,8",QR128,GRAND_SLAM,MS,25,Qualification,NUYTINCK Cedric (BEL),LI Ping (QAT),,,0 - 4,2:11 4:11 9:11 8:11,LI Ping,2016
World Tour German Open Berlin 2016,2016-01-27,GERELL Par,ROBINOT Quentin,SWE,FRA,4,1,"11,11,12,8,11|7,9,10,11,9",QR128,GRAND_SLAM,MS,25,Qualification,GERELL Par (SWE),ROBINOT Quentin (FRA),,,4 - 1,11:7 11:9 12:10 8:11 11:9,GERELL Par,2016
World Tour German Open Berlin 2016,2016-01-27,GHOSH Soumyajit,IONESCU Ovidiu,IND,ROU,4,1,"4,11,11,11,11|11,7,5,8,6",QR128,GRAND_SLAM,MS,25,Qualification,IONESCU Ovidiu (ROU),GHOSH Soumyajit (IND),,,1 - 4,11:4 7:11 5:11 8:11 6:11,GHOSH Soumyajit,2016
World Tour German Open Berlin 2016,2016-01-27,BOBOCICA Mihai,SALEH Ahmed,ITA,EGY,4,1,"12,12,12,3,11|10,10,10,11,2",QR128,GRAND_SLAM,MS,25,Qualification,BOBOCICA Mihai (ITA),SALEH Ahmed (EGY),,,4 - 1,12:10 12:10 12:10 3:11 11:2,BOBOCICA Mihai,2016
World Tour German Open Berlin 2016,2016-01-27,ARUNA Quadri,LEE Chia-Sheng,NGR,TPE,4,0,"11,11,11,11|8,9,6,7",QR128,GRAND_SLAM,MS,25,Qualification,LEE Chia-Sheng (TPE),ARUNA Quadri (NGR),,,0 - 4,8:11 9:11 6:11 7:11,ARUNA Quadri,2016
World Tour German Open Berlin 2016,2016-01-27,MONTEIRO Joao,VALUCH Alexander,POR,SVK,4,0,"12,11,11,11|10,5,4,2",QR128,GRAND_SLAM,MS,25,Qualification,MONTEIRO Joao (POR),VALUCH Alexander (SVK),,,4 - 0,12:10 11:5 11:4 11:2,MONTEIRO Joao,2016
World Tour German Open Berlin 2016,2016-01-27,LI Ahmet,SIRUCEK Pavel,TUR,CZE,4,1,"9,11,11,11,11|11,7,3,7,9",QR128,GRAND_SLAM,MS,25,Qualification,SIRUCEK Pavel (CZE),LI Ahmet (TUR),,,1 - 4,11:9 7:11 3:11 7:11 9:11,LI Ahmet,2016
World Tour German Open Berlin 2016,2016-01-27,ANTHONY Amalraj,PERSSON Jon,IND,SWE,4,1,"11,11,11,12,11|8,8,9,14,6",QR128,GRAND_SLAM,MS,25,Qualification,PERSSON Jon (SWE),ANTHONY Amalraj (IND),,,1 - 4,8:11 8:11 9:11 14:12 6:11,ANTHONY Amalraj,2016
World Tour German Open Berlin 2016,2016-01-27,MORIZONO Masataka,ELBEIALI Mohamed,JPN,EGY,4,0,"14,17,11,12|12,15,8,10",QR128,GRAND_SLAM,MS,25,Qualification,ELBEIALI Mohamed (EGY),MORIZONO Masataka (JPN),,,0 - 4,12:14 15:17 8:11 10:12,MORIZONO Masataka,2016
World Tour German Open Berlin 2016,2016-01-27,GIONIS Panagiotis,DURAN Marc,GRE,ESP,4,1,"11,11,11,11,11|2,5,4,13,4",QR128,GRAND_SLAM,MS,25,Qualification,GIONIS Panagiotis (GRE),DURAN Marc (ESP),,,4 - 1,11:2 11:5 11:4 11:13 11:4,GIONIS Panagiotis,2016
World Tour German Open Berlin 2016,2016-01-27,GERALDO Joao,SHVETC Kirill,POR,RUS,4,1,"11,11,8,12,11|9,7,11,10,8",QR128,GRAND_SLAM,MS,25,Qualification,SHVETC Kirill (RUS),GERALDO Joao (POR),,,1 - 4,9:11 7:11 11:8 10:12 8:11,GERALDO Joao,2016
World Tour German Open Berlin 2016,2016-01-27,PATTANTYUS Adam,OGATA Ryotaro,HUN,JPN,4,2,"13,11,11,12,11,11|11,7,8,14,13,8",QR128,GRAND_SLAM,MS,25,Qualification,PATTANTYUS Adam (HUN),OGATA Ryotaro (JPN),,,4 - 2,13:11 11:7 11:8 12:14 11:13 11:8,PATTANTYUS Adam,2016
World Tour German Open Berlin 2016,2016-01-27,FRANZISKA Patrick,SEREDA Peter,GER,SVK,4,2,"8,11,12,10,11,11|11,4,10,12,4,5",QR128,GRAND_SLAM,MS,25,Qualification,SEREDA Peter (SVK),FRANZISKA Patrick (GER),,,2 - 4,11:8 4:11 10:12 12:10 4:11 5:11,FRANZISKA Patrick,2016
World Tour German Open Berlin 2016,2016-01-27,BAUM Patrick,VRABLIK Jiri,GER,CZE,4,2,"11,3,12,9,11,11|6,11,10,11,8,8",QR128,GRAND_SLAM,MS,25,Qualification,BAUM Patrick (GER),VRABLIK Jiri (CZE),,,4 - 2,11:6 3:11 12:10 9:11 11:8 11:8,BAUM Patrick,2016
World Tour German Open Berlin 2016,2016-01-27,DESAI Harmeet,KREANGA Kalinikos,IND,GRE,4,2,"11,11,10,11,6,11|3,6,12,5,11,5",QR128,GRAND_SLAM,MS,25,Qualification,DESAI Harmeet (IND),KREANGA Kalinikos (GRE),,,4 - 2,11:3 11:6 10:12 11:5 6:11 11:5,DESAI Harmeet,2016
World Tour German Open Berlin 2016,2016-01-27,WANG Eugene,CHEW Clarence,CAN,SGP,4,2,"11,11,11,12,11,11|9,8,13,14,2,9",QR128,GRAND_SLAM,MS,25,Qualification,WANG Eugene (CAN),CHEW Clarence (SGP),,,4 - 2,11:9 11:8 11:13 12:14 11:2 11:9,WANG Eugene,2016
World Tour German Open Berlin 2016,2016-01-27,ASSAR Omar,ZHAI Yujia,EGY,DEN,4,3,"13,11,9,2,11,7,15|11,7,11,11,6,11,13",QR128,GRAND_SLAM,MS,25,Qualification,ZHAI Yujia (DEN),ASSAR Omar (EGY),,,3 - 4,11:13 7:11 11:9 11:2 6:11 11:7 13:15,ASSAR Omar,2016
World Tour German Open Berlin 2016,2016-01-27,GAUZY Simon,KEINATH Thomas,FRA,SVK,4,2,"11,11,11,9,6,11|6,8,6,11,11,5",QR128,GRAND_SLAM,MS,25,Qualification,GAUZY Simon (FRA),KEINATH Thomas (SVK),,,4 - 2,11:6 11:8 11:6 9:11 6:11 11:5,GAUZY Simon,2016
World Tour German Open Berlin 2016,2016-01-27,LI Hu,LAKEEV Vasily,SGP,RUS,4,2,"12,11,11,7,11,12|10,13,9,11,6,10",QR128,GRAND_SLAM,MS,25,Qualification,LAKEEV Vasily (RUS),LI Hu (SGP),,,2 - 4,10:12 13:11 9:11 11:7 6:11 10:12,LI Hu,2016
World Tour German Open Berlin 2016,2016-01-27,DRINKHALL Paul,SUN Chia-Hung,ENG,TPE,4,2,"7,9,11,11,11,11|11,11,5,8,8,6",QR128,GRAND_SLAM,MS,25,Qualification,DRINKHALL Paul (ENG),SUN Chia-Hung (TPE),,,4 - 2,7:11 9:11 11:5 11:8 11:8 11:6,DRINKHALL Paul,2016
World Tour German Open Berlin 2016,2016-01-27,CHEN Weixing,LAMBIET Florent,AUT,BEL,4,1,"11,11,11,11,11|6,13,4,8,3",QR128,GRAND_SLAM,MS,25,Qualification,LAMBIET Florent (BEL),CHEN Weixing (AUT),,,1 - 4,6:11 13:11 4:11 8:11 3:11,CHEN Weixing,2016
World Tour German Open Berlin 2016,2016-01-27,MUTTI Leonardo,HO Kwan Kit,ITA,HKG,4,2,"11,11,8,11,4,12|7,8,11,8,11,10",QR128,GRAND_SLAM,MS,25,Qualification,HO Kwan Kit (HKG),MUTTI Leonardo (ITA),,,2 - 4,7:11 8:11 11:8 8:11 11:4 10:12,MUTTI Leonardo,2016
World Tour German Open Berlin 2016,2016-01-27,GROTH Jonathan,PRIMORAC Zoran,DEN,CRO,4,2,"11,9,11,12,8,11|4,11,7,10,11,7",QR128,GRAND_SLAM,MS,25,Qualification,PRIMORAC Zoran (CRO),GROTH Jonathan (DEN),,,2 - 4,4:11 11:9 7:11 10:12 11:8 7:11,GROTH Jonathan,2016
World Tour German Open Berlin 2016,2016-01-27,VLASOV Grigory,REED Daniel,RUS,ENG,4,2,"11,11,11,8,8,11|4,9,7,11,11,6",QR128,GRAND_SLAM,MS,25,Qualification,VLASOV Grigory (RUS),REED Daniel (ENG),,,4 - 2,11:4 11:9 11:7 8:11 8:11 11:6,VLASOV Grigory,2016
World Tour German Open Berlin 2016,2016-01-27,OSHIMA Yuya,LIAO Cheng-Ting,JPN,TPE,4,0,"11,11,11,11|7,6,8,8",QR128,GRAND_SLAM,MS,25,Qualification,LIAO Cheng-Ting (TPE),OSHIMA Yuya (JPN),,,0 - 4,7:11 6:11 8:11 8:11,OSHIMA Yuya,2016
World Tour German Open Berlin 2016,2016-01-27,FEGERL Stefan,JAKAB Janos,AUT,HUN,4,0,"11,11,11,11|8,8,7,6",QR128,GRAND_SLAM,MS,25,Qualification,FEGERL Stefan (AUT),JAKAB Janos (HUN),,,4 - 0,11:8 11:8 11:7 11:6,FEGERL Stefan,2016
World Tour German Open Berlin 2016,2016-01-27,OLAH Benedek,TAN Ruiwu,FIN,CRO,4,2,"10,11,11,8,11,11|12,7,3,11,4,8",QR128,GRAND_SLAM,MS,25,Qualification,OLAH Benedek (FIN),TAN Ruiwu (CRO),,,4 - 2,10:12 11:7 11:3 8:11 11:4 11:8,OLAH Benedek,2016
